PDF_Page	Printed_Page	Concept	Gloss	Lect	Category	Response_Index	Form	Notes	Raw_Fragments	Source_Status
60	59	15	palm	N-Khr-Gen	1	1	hɑtᵊ̪ɭɑj		N-Khr-Gen 1 hɑtᵊ̪ɭɑj	response
60	59	15	palm	N-Awl-Bal	1	1	hʌte̪li		N-Awl-Bal 1 hʌte̪li	response
60	59	15	palm	N-Sir-OBC	1	1	hɑtᵊ̪ɭɑj		N-Sir-OBC 1 hɑtᵊ̪ɭɑj	response
60	59	15	palm	N-Kup-Dar	1	1	hʌtə̪ɭeⁱ		N-Kup-Dar 1 hʌtə̪ɭeⁱ	response
60	59	15	palm	Par Bhi	1	1	hɑtʰ̪eɭi		Par Bhi 1 hɑtʰ̪eɭi	response
60	59	15	palm	Malvi	1	1	hʌtʰ̪eɭi		Malvi 1 hʌtʰ̪eɭi	response
60	59	15	palm	Hindi	1	1	hʌtʰ̪eli		Hindi 1 hʌtʰ̪eli	response
60	59	15	palm	Gujarati	1	1	hʌtʰ̪eli		Gujarati 1 hʌtʰ̪eli	response
60	59	15	palm	Marathi	2	1	tʌ̪ɭʌhɑt̪		Marathi 2 tʌ̪ɭʌhɑt̪	response
60	59	16	finger	N-Son-Bal	1	1	ʌŋgɭʌⁱ		N-Son-Bal 1 ʌŋgɭʌⁱ	response
60	59	16	finger	N-Son-Pat	1	1	ʌŋgɭʌⁱ		N-Son-Pat 1 ʌŋgɭʌⁱ	response
60	59	16	finger	N-Bal-Br	1	1	ʌŋᵊɭi		N-Bal-Br 1 ʌŋᵊɭi	response
60	59	16	finger	N-Jaj-OBC	1	1	ʌŋgəɭi		N-Jaj-OBC 1 ʌŋgəɭi	response
60	59	16	finger	N-Bhi-Bhi	1	1	ʌŋgəɭi		N-Bhi-Bhi 1 ʌŋgəɭi	response
60	59	16	finger	N-Dhar-Bhi	1	1	ʌŋəɭi		N-Dhar-Bhi 1 ʌŋəɭi	response
60	59	16	finger	N-Khj-Bhi	1	1	ʌngəlʌi		N-Khj-Bhi 1 ʌngəlʌi	response
60	59	16	finger	N-Mah-Bhi	1	1	ʌŋᵊɭi		N-Mah-Bhi 1 ʌŋᵊɭi	response
60	59	16	finger	N-Rup-Br	1	1	ɑŋgɭi		N-Rup-Br 1 ɑŋgɭi	response
60	59	16	finger	N-Khr-Gen	1	1	ɑŋgɭjɑ		N-Khr-Gen 1 ɑŋgɭjɑ	response
60	59	16	finger	N-Awl-Bal	1	1	ʌngəlʌi		N-Awl-Bal 1 ʌngəlʌi	response
60	59	16	finger	N-Sir-OBC	1	1	ʌngəlʌi		N-Sir-OBC 1 ʌngəlʌi	response
60	59	16	finger	N-Kup-Dar	1	1	ʌŋgɭeⁱ		N-Kup-Dar 1 ʌŋgɭeⁱ	response
60	59	16	finger	Par Bhi	1	1	ɑngʌɭi		Par Bhi 1 ɑngʌɭi	response
60	59	16	finger	Malvi	1	1	ʌngʌɭi		Malvi 1 ʌngʌɭi	response
60	59	16	finger	Hindi	1	1	ʌg̃ʊli		Hindi 1 ʌg̃ʊli	response
60	59	16	finger	Gujarati	1	1	ɑŋgɭi		Gujarati 1 ɑŋgɭi	response
60	59	16	finger	Marathi	1	1	ɑŋgoɖi		Marathi 1 ɑŋgoɖi	response
60	59	17	fingernail	N-Son-Bal	1	1	nʌkʰ		N-Son-Bal 1 nʌkʰ	response
60	59	17	fingernail	N-Son-Pat	1	1	nʌkʰ		N-Son-Pat 1 nʌkʰ	response
60	59	17	fingernail	N-Bal-Br	1	1	nʌkʰ		N-Bal-Br 1 nʌkʰ	response
60	59	17	fingernail	N-Jaj-OBC	1	1	nɑkʰ		N-Jaj-OBC 1 nɑkʰ	response
60	59	17	fingernail	N-Bhi-Bhi	1	1	nʌkʰ		N-Bhi-Bhi 1 nʌkʰ	response
60	59	17	fingernail	N-Dhar-Bhi	1	1	nʌkʰ		N-Dhar-Bhi 1 nʌkʰ	response
60	59	17	fingernail	N-Khj-Bhi	1	1	nʌkʰ		N-Khj-Bhi 1 nʌkʰ	response
60	59	17	fingernail	N-Mah-Bhi	1	1	nʌkʰun		N-Mah-Bhi 1 nʌkʰun	response
60	59	17	fingernail	N-Rup-Br	1	1	nɑkʰ		N-Rup-Br 1 nɑkʰ	response
60	59	17	fingernail	N-Khr-Gen	1	1	nɑkʰ		N-Khr-Gen 1 nɑkʰ	response
60	59	17	fingernail	N-Awl-Bal	1	1	nɑkʰ		N-Awl-Bal 1 nɑkʰ	response
60	59	17	fingernail	N-Sir-OBC	1	1	nʌkʰ		N-Sir-OBC 1 nʌkʰ	response
60	59	17	fingernail	N-Kup-Dar	1	1	nʌkʰ		N-Kup-Dar 1 nʌkʰ	response
60	59	17	fingernail	Par Bhi	1	1	nʌkʰ		Par Bhi 1 nʌkʰ	response
60	59	17	fingernail	Malvi	1	1	nʌkʰ		Malvi 1 nʌkʰ	response
60	59	17	fingernail	Hindi	1	1	nʌkʰ		Hindi 1 nʌkʰ	response
60	59	17	fingernail	Hindi	1	2	nʌkʰun		1 nʌkʰun	response
60	59	17	fingernail	Gujarati	1	1	nəkʰ		Gujarati 1 nəkʰ	response
60	59	17	fingernail	Marathi	1	1	nʌkʰ		Marathi 1 nʌkʰ	response
60	59	18	leg	N-Son-Bal	4	1	pɑⁱ		N-Son-Bal 4 pɑⁱ	response
60	59	18	leg	N-Son-Pat	4	1	pɑj		N-Son-Pat 4 pɑj	response
60	59	18	leg	N-Bal-Br	4	1	pɑj		N-Bal-Br 4 pɑj	response
60	59	18	leg	N-Jaj-OBC	6	1	pɑ̃v		N-Jaj-OBC 6 pɑ̃v	response
60	59	18	leg	N-Bhi-Bhi	4	1	pɑj		N-Bhi-Bhi 4 pɑj	response
60	59	18	leg	N-Dhar-Bhi	4	1	pɑj		N-Dhar-Bhi 4 pɑj	response
60	59	18	leg	N-Khj-Bhi	2	1	ʈɑŋ		N-Khj-Bhi 2 ʈɑŋ	response
60	59	18	leg	N-Mah-Bhi	2	1	ʈɑ̃ŋ		N-Mah-Bhi 2 ʈɑ̃ŋ	response
60	59	18	leg	N-Rup-Br	4	1	pɑj		N-Rup-Br 4 pɑj	response
60	59	18	leg	N-Khr-Gen	4	1	pɑ̃j		N-Khr-Gen 4 pɑ̃j	response
60	59	18	leg	N-Awl-Bal	4	1	pɑj		N-Awl-Bal 4 pɑj	response
60	59	18	leg	N-Sir-OBC	2	1	ʈɑŋ		N-Sir-OBC 2 ʈɑŋ	response
60	59	18	leg	N-Kup-Dar	4	1	pɑj		N-Kup-Dar 4 pɑj	response
60	59	18	leg	Par Bhi	4	1	pɑ̃j		Par Bhi 4 pɑ̃j	response
60	59	18	leg	Malvi	6	1	pɑ̃v		Malvi 6 pɑ̃v	response
60	59	18	leg	Hindi	1	1	pəⁱɾ		Hindi 1 pəⁱɾ	response
60	59	18	leg	Hindi	3	2	ʈɑ̃g		3 ʈɑ̃g	response
60	59	18	leg	Gujarati	5	1	pʌg		Gujarati 5 pʌg	response
60	59	18	leg	Marathi	4	1	pɑi		Marathi 4 pɑi	response
61	60	19	skin	N-Son-Bal	1	1	tʃɑməɖi		N-Son-Bal 1 tʃɑməɖi	response
61	60	19	skin	N-Son-Pat	1	1	tʃʌməɖo		N-Son-Pat 1 tʃʌməɖo	response
61	60	19	skin	N-Bal-Br	1	1	tʃɑmbɖɔ		N-Bal-Br 1 tʃɑmbɖɔ	response
61	60	19	skin	N-Jaj-OBC	1	1	tʃəməɖɑ		N-Jaj-OBC 1 tʃəməɖɑ	response
61	60	19	skin	N-Bhi-Bhi	1	1	tʃɑmɖɑ		N-Bhi-Bhi 1 tʃɑmɖɑ	response
61	60	19	skin	N-Dhar-Bhi	1	1	tʃʌmɖe		N-Dhar-Bhi 1 tʃʌmɖe	response
61	60	19	skin	N-Khj-Bhi	1	1	tʃʌməɖo		N-Khj-Bhi 1 tʃʌməɖo	response
61	60	19	skin	N-Mah-Bhi	1	1	tʃɑmɖɑ		N-Mah-Bhi 1 tʃɑmɖɑ	response
61	60	19	skin	N-Rup-Br	1	1	tʃɑməɖi		N-Rup-Br 1 tʃɑməɖi	response
61	60	19	skin	N-Khr-Gen	1	1	tʃɑmbɖɔ		N-Khr-Gen 1 tʃɑmbɖɔ	response
61	60	19	skin	N-Awl-Bal	1	1	tʃɑmʌɖi		N-Awl-Bal 1 tʃɑmʌɖi	response
61	60	19	skin	N-Awl-Bal	1	2	tʃɑmʌɖo		1 tʃɑmʌɖo	response
61	60	19	skin	N-Sir-OBC	1	1	tʃɑmʌɖo		N-Sir-OBC 1 tʃɑmʌɖo	response
61	60	19	skin	N-Kup-Dar	1	1	tʃʌməɖo		N-Kup-Dar 1 tʃʌməɖo	response
61	60	19	skin	Par Bhi	1	1	tʃɑməɖi		Par Bhi 1 tʃɑməɖi	response
61	60	19	skin	Malvi	1	1	tʃɑmʌɖo		Malvi 1 tʃɑmʌɖo	response
61	60	19	skin	Hindi	1	1	tʃəməɖɑ		Hindi 1 tʃəməɖɑ	response
61	60	19	skin	Gujarati	1	1	tʃɑməɖi		Gujarati 1 tʃɑməɖi	response
61	60	19	skin	Marathi	1	1	tʃɑmbʌɖi		Marathi 1 tʃɑmbʌɖi	response
61	60	20	bone	N-Son-Bal	1	1	hʌɖəkʌ		N-Son-Bal 1 hʌɖəkʌ	response
61	60	20	bone	N-Son-Pat	1	1	hʌɖəkʌ		N-Son-Pat 1 hʌɖəkʌ	response
61	60	20	bone	N-Bal-Br	1	1	hʌɖəkɑ		N-Bal-Br 1 hʌɖəkɑ	response
61	60	20	bone	N-Jaj-OBC	1	1	hʌɖᵊko		N-Jaj-OBC 1 hʌɖᵊko	response
61	60	20	bone	N-Bhi-Bhi	1	1	hʌdki		N-Bhi-Bhi 1 hʌdki	response
61	60	20	bone	N-Dhar-Bhi	1	1	hʌdki		N-Dhar-Bhi 1 hʌdki	response
61	60	20	bone	N-Khj-Bhi	1	1	hɑɖkɑ		N-Khj-Bhi 1 hɑɖkɑ	response
61	60	20	bone	N-Mah-Bhi	1	1	hʌɖɖi		N-Mah-Bhi 1 hʌɖɖi	response
61	60	20	bone	N-Rup-Br	1	1	hɑɖɖi		N-Rup-Br 1 hɑɖɖi	response
61	60	20	bone	N-Khr-Gen	1	1	hɑɖkɑ		N-Khr-Gen 1 hɑɖkɑ	response
61	60	20	bone	N-Awl-Bal	1	1	hɑɖɖi		N-Awl-Bal 1 hɑɖɖi	response
61	60	20	bone	N-Sir-OBC	1	1	hɑɖkɑ		N-Sir-OBC 1 hɑɖkɑ	response
61	60	20	bone	N-Kup-Dar	1	1	hʌɖɖʌ		N-Kup-Dar 1 hʌɖɖʌ	response
61	60	20	bone	Par Bhi	1	1	hʌdki		Par Bhi 1 hʌdki	response
61	60	20	bone	Malvi	1	1	hʌɖᵊko		Malvi 1 hʌɖᵊko	response
61	60	20	bone	Hindi	1	1	həɖɖi		Hindi 1 həɖɖi	response
61	60	20	bone	Gujarati	1	1	hɑɖəkũ		Gujarati 1 hɑɖəkũ	response
61	60	20	bone	Marathi	1	1	hɑɖ		Marathi 1 hɑɖ	response
61	60	20	bone	Marathi	1	2	hɑɖuk		1 hɑɖuk	response
61	60	21	heart	N-Son-Bal	2	1	d̪il		N-Son-Bal 2 d̪il	response
61	60	21	heart	N-Son-Pat	2	1	d̪il		N-Son-Pat 2 d̪il	response
61	60	21	heart	N-Bal-Br	5	1	kʌlidʒɔ		N-Bal-Br 5 kʌlidʒɔ	response
61	60	21	heart	N-Jaj-OBC	2	1	d̪il		N-Jaj-OBC 2 d̪il	response
61	60	21	heart	N-Bhi-Bhi	4	1	dʒu		N-Bhi-Bhi 4 dʒu	response
61	60	21	heart	N-Dhar-Bhi	2	1	d̪il		N-Dhar-Bhi 2 d̪il	response
61	60	21	heart	N-Khj-Bhi	2	1	d̪il		N-Khj-Bhi 2 d̪il	response
61	60	21	heart	N-Mah-Bhi	2	1	d̪il		N-Mah-Bhi 2 d̪il	response
61	60	21	heart	N-Rup-Br	5	1	kʌlidʒɔ		N-Rup-Br 5 kʌlidʒɔ	response
61	60	21	heart	N-Khr-Gen	0	1	No entry		N-Khr-Gen 0 No entry	response
61	60	21	heart	N-Awl-Bal	5	1	kʌlədʒɔ		N-Awl-Bal 5 kʌlədʒɔ	response
61	60	21	heart	N-Awl-Bal	6	2	hijɔ		6 hijɔ	response
61	60	21	heart	N-Sir-OBC	2	1	d̪il		N-Sir-OBC 2 d̪il	response
61	60	21	heart	N-Kup-Dar	1	1	ɾʌd̪ʌⁱ		N-Kup-Dar 1 ɾʌd̪ʌⁱ	response
61	60	21	heart	Par Bhi	4	1	dʒiv		Par Bhi 4 dʒiv	response
61	60	21	heart	Malvi	2	1	d̪il		Malvi 2 d̪il	response
61	60	21	heart	Hindi	1	1	hɾid̪əⁱ		Hindi 1 hɾid̪əⁱ	response
61	60	21	heart	Hindi	2	2	d̪il		2 d̪il	response
61	60	21	heart	Gujarati	1	1	ɾəd̪ɑⁱ		Gujarati 1 ɾəd̪ɑⁱ	response
61	60	21	heart	Gujarati	2	2	d̪il		2 d̪il	response
61	60	21	heart	Marathi	3	1	ɾʌktʊ̪		Marathi 3 ɾʌktʊ̪	response
61	60	22	blood	N-Son-Bal	1	1	kʰun		N-Son-Bal 1 kʰun	response
61	60	22	blood	N-Son-Pat	1	1	kʰun		N-Son-Pat 1 kʰun	response
61	60	22	blood	N-Bal-Br	1	1	kʰuɳ		N-Bal-Br 1 kʰuɳ	response
61	60	22	blood	N-Jaj-OBC	1	1	kʰuɳ		N-Jaj-OBC 1 kʰuɳ	response
61	60	22	blood	N-Bhi-Bhi	1	1	kʰuɳ		N-Bhi-Bhi 1 kʰuɳ	response
61	60	22	blood	N-Dhar-Bhi	1	1	kʰuɳ		N-Dhar-Bhi 1 kʰuɳ	response
61	60	22	blood	N-Khj-Bhi	1	1	kʰun		N-Khj-Bhi 1 kʰun	response
61	60	22	blood	N-Mah-Bhi	1	1	kʰun		N-Mah-Bhi 1 kʰun	response
61	60	22	blood	N-Rup-Br	1	1	kʰun		N-Rup-Br 1 kʰun	response
61	60	22	blood	N-Khr-Gen	1	1	kʰun		N-Khr-Gen 1 kʰun	response
61	60	22	blood	N-Awl-Bal	1	1	kʰun		N-Awl-Bal 1 kʰun	response
61	60	22	blood	N-Sir-OBC	1	1	kʰun		N-Sir-OBC 1 kʰun	response
61	60	22	blood	N-Kup-Dar	1	1	kʰun		N-Kup-Dar 1 kʰun	response
61	60	22	blood	Par Bhi	3	1	lõi		Par Bhi 3 lõi	response
61	60	22	blood	Malvi	3	1	loi		Malvi 3 loi	response
61	60	22	blood	Hindi	1	1	kʰun		Hindi 1 kʰun	response
61	60	22	blood	Hindi	2	2	ɾʌktɾ̪ə		2 ɾʌktɾ̪ə	response
61	60	22	blood	Gujarati	3	1	lohi		Gujarati 3 lohi	response
61	60	22	blood	Gujarati	3	2	loi		3 loi	response
61	60	22	blood	Marathi	2	1	ɾʌktʌ̪		Marathi 2 ɾʌktʌ̪	response
		23	urine	N-Son-Bal		1		prompt absent from the published Appendix A wordlist		omitted_prompt
		23	urine	N-Son-Pat		1		prompt absent from the published Appendix A wordlist		omitted_prompt
		23	urine	N-Bal-Br		1		prompt absent from the published Appendix A wordlist		omitted_prompt
		23	urine	N-Jaj-OBC		1		prompt absent from the published Appendix A wordlist		omitted_prompt
		23	urine	N-Bhi-Bhi		1		prompt absent from the published Appendix A wordlist		omitted_prompt
		23	urine	N-Dhar-Bhi		1		prompt absent from the published Appendix A wordlist		omitted_prompt
		23	urine	N-Khj-Bhi		1		prompt absent from the published Appendix A wordlist		omitted_prompt
		23	urine	N-Mah-Bhi		1		prompt absent from the published Appendix A wordlist		omitted_prompt
		23	urine	N-Rup-Br		1		prompt absent from the published Appendix A wordlist		omitted_prompt
		23	urine	N-Khr-Gen		1		prompt absent from the published Appendix A wordlist		omitted_prompt
		23	urine	N-Awl-Bal		1		prompt absent from the published Appendix A wordlist		omitted_prompt
		23	urine	N-Sir-OBC		1		prompt absent from the published Appendix A wordlist		omitted_prompt
		23	urine	N-Kup-Dar		1		prompt absent from the published Appendix A wordlist		omitted_prompt
		23	urine	Par Bhi		1		prompt absent from the published Appendix A wordlist		omitted_prompt
		23	urine	Malvi		1		prompt absent from the published Appendix A wordlist		omitted_prompt
		23	urine	Hindi		1		prompt absent from the published Appendix A wordlist		omitted_prompt
		23	urine	Gujarati		1		prompt absent from the published Appendix A wordlist		omitted_prompt
		23	urine	Marathi		1		prompt absent from the published Appendix A wordlist		omitted_prompt
		24	feces	N-Son-Bal		1		prompt absent from the published Appendix A wordlist		omitted_prompt
		24	feces	N-Son-Pat		1		prompt absent from the published Appendix A wordlist		omitted_prompt
		24	feces	N-Bal-Br		1		prompt absent from the published Appendix A wordlist		omitted_prompt
		24	feces	N-Jaj-OBC		1		prompt absent from the published Appendix A wordlist		omitted_prompt
		24	feces	N-Bhi-Bhi		1		prompt absent from the published Appendix A wordlist		omitted_prompt
		24	feces	N-Dhar-Bhi		1		prompt absent from the published Appendix A wordlist		omitted_prompt
		24	feces	N-Khj-Bhi		1		prompt absent from the published Appendix A wordlist		omitted_prompt
		24	feces	N-Mah-Bhi		1		prompt absent from the published Appendix A wordlist		omitted_prompt
		24	feces	N-Rup-Br		1		prompt absent from the published Appendix A wordlist		omitted_prompt
		24	feces	N-Khr-Gen		1		prompt absent from the published Appendix A wordlist		omitted_prompt
		24	feces	N-Awl-Bal		1		prompt absent from the published Appendix A wordlist		omitted_prompt
		24	feces	N-Sir-OBC		1		prompt absent from the published Appendix A wordlist		omitted_prompt
		24	feces	N-Kup-Dar		1		prompt absent from the published Appendix A wordlist		omitted_prompt
		24	feces	Par Bhi		1		prompt absent from the published Appendix A wordlist		omitted_prompt
		24	feces	Malvi		1		prompt absent from the published Appendix A wordlist		omitted_prompt
		24	feces	Hindi		1		prompt absent from the published Appendix A wordlist		omitted_prompt
		24	feces	Gujarati		1		prompt absent from the published Appendix A wordlist		omitted_prompt
		24	feces	Marathi		1		prompt absent from the published Appendix A wordlist		omitted_prompt
61	60	25	village	N-Son-Bal	1	1	gɑũ		N-Son-Bal 1 gɑũ	response
61	60	25	village	N-Son-Pat	1	1	gɑ̃v		N-Son-Pat 1 gɑ̃v	response
61	60	25	village	N-Bal-Br	1	1	gɑ̃v		N-Bal-Br 1 gɑ̃v	response
61	60	25	village	N-Jaj-OBC	1	1	gɑũ		N-Jaj-OBC 1 gɑũ	response
61	60	25	village	N-Bhi-Bhi	1	1	gɑũ		N-Bhi-Bhi 1 gɑũ	response
61	60	25	village	N-Dhar-Bhi	1	1	gɑũ		N-Dhar-Bhi 1 gɑũ	response
61	60	25	village	N-Khj-Bhi	1	1	gɑ̃vɖɔ		N-Khj-Bhi 1 gɑ̃vɖɔ	response
61	60	25	village	N-Mah-Bhi	1	1	gɑ̃v		N-Mah-Bhi 1 gɑ̃v	response
61	60	25	village	N-Rup-Br	1	1	gɑ̃vɖɔ		N-Rup-Br 1 gɑ̃vɖɔ	response
61	60	25	village	N-Khr-Gen	1	1	gɑ̃vɖɔ		N-Khr-Gen 1 gɑ̃vɖɔ	response
61	60	25	village	N-Awl-Bal	1	1	gɑ̃v		N-Awl-Bal 1 gɑ̃v	response
61	60	25	village	N-Sir-OBC	3	1	kʰelo		N-Sir-OBC 3 kʰelo	response
61	60	25	village	N-Kup-Dar	1	1	gɑv		N-Kup-Dar 1 gɑv	response
61	60	25	village	Par Bhi	1	1	gɑ̃v		Par Bhi 1 gɑ̃v	response
61	60	25	village	Malvi	1	1	gɑ̃v		Malvi 1 gɑ̃v	response
61	60	25	village	Hindi	1	1	gɑũ		Hindi 1 gɑũ	response
61	60	25	village	Gujarati	2	1	gɑm		Gujarati 2 gɑm	response
61	60	25	village	Marathi	1	1	gɑũ		Marathi 1 gɑũ	response
62	61	26	house	N-Son-Bal	1	1	gʱʌɾ		N-Son-Bal 1 gʱʌɾ	response
62	61	26	house	N-Son-Pat	1	1	gʰʌr		N-Son-Pat 1 gʰʌr	response
62	61	26	house	N-Bal-Br	1	1	gʰʌr		N-Bal-Br 1 gʰʌr	response
62	61	26	house	N-Jaj-OBC	1	1	gʱʌɾ		N-Jaj-OBC 1 gʱʌɾ	response
62	61	26	house	N-Bhi-Bhi	1	1	gʰʌr		N-Bhi-Bhi 1 gʰʌr	response
62	61	26	house	N-Dhar-Bhi	1	1	gʰʌr		N-Dhar-Bhi 1 gʰʌr	response
62	61	26	house	N-Khj-Bhi	1	1	gʰʌr		N-Khj-Bhi 1 gʰʌr	response
62	61	26	house	N-Mah-Bhi	1	1	gʱʌɾ		N-Mah-Bhi 1 gʱʌɾ	response
62	61	26	house	N-Rup-Br	2	1	məkɑn		N-Rup-Br 2 məkɑn	response
62	61	26	house	N-Khr-Gen	1	1	gʱɑr		N-Khr-Gen 1 gʱɑr	response
62	61	26	house	N-Awl-Bal	1	1	gʱʌɾ		N-Awl-Bal 1 gʱʌɾ	response
62	61	26	house	N-Sir-OBC	1	1	gʰʌr		N-Sir-OBC 1 gʰʌr	response
62	61	26	house	N-Kup-Dar	1	1	gʱʌɾ		N-Kup-Dar 1 gʱʌɾ	response
62	61	26	house	Par Bhi	1	1	gʰʌr		Par Bhi 1 gʰʌr	response
62	61	26	house	Malvi	3	1	ʈɑpro		Malvi 3 ʈɑpro	response
62	61	26	house	Hindi	1	1	gʱʌɾ		Hindi 1 gʱʌɾ	response
62	61	26	house	Hindi	2	2	məkɑn		2 məkɑn	response
62	61	26	house	Gujarati	1	1	gʱʌɾ		Gujarati 1 gʱʌɾ	response
62	61	26	house	Marathi	1	1	gʱʌɾ		Marathi 1 gʱʌɾ	response
62	61	26	house	Marathi	2	2	məkɑn		2 məkɑn	response
62	61	27	roof	N-Son-Bal	2	1	d̪ʱɑbɔ		N-Son-Bal 2 d̪ʱɑbɔ	response
62	61	27	roof	N-Son-Bal	3	2	upəɾi		3 upəɾi	response
62	61	27	roof	N-Son-Pat	3	1	upəɾi		N-Son-Pat 3 upəɾi	response
62	61	27	roof	N-Son-Pat	4	2	mʌɭʌⁱ		4 mʌɭʌⁱ	response
62	61	27	roof	N-Bal-Br	5	1	ʈɑpəɾo		N-Bal-Br 5 ʈɑpəɾo	response
62	61	27	roof	N-Jaj-OBC	1	1	tʃʰʌt̪		N-Jaj-OBC 1 tʃʰʌt̪	response
62	61	27	roof	N-Bhi-Bhi	1	1	tʃʰʌt̪		N-Bhi-Bhi 1 tʃʰʌt̪	response
62	61	27	roof	N-Dhar-Bhi	3	1	upcɾi		N-Dhar-Bhi 3 upcɾi	response
62	61	27	roof	N-Khj-Bhi	3	1	upəɾi		N-Khj-Bhi 3 upəɾi	response
62	61	27	roof	N-Mah-Bhi	3	1	upᵊɾi		N-Mah-Bhi 3 upᵊɾi	response
62	61	27	roof	N-Rup-Br	1	1	tʃʰɑt̪		N-Rup-Br 1 tʃʰɑt̪	response
62	61	27	roof	N-Khr-Gen	1	1	tʃʰɑt̪		N-Khr-Gen 1 tʃʰɑt̪	response
62	61	27	roof	N-Awl-Bal	1	1	tʃʰʌt̪		N-Awl-Bal 1 tʃʰʌt̪	response
62	61	27	roof	N-Sir-OBC	2	1	dʰɑl		N-Sir-OBC 2 dʰɑl	response
62	61	27	roof	N-Kup-Dar	3	1	upəɾi		N-Kup-Dar 3 upəɾi	response
62	61	27	roof	Par Bhi	1	1	tʃʰʌt̪		Par Bhi 1 tʃʰʌt̪	response
62	61	27	roof	Malvi	2	1	ɖɑɭ		Malvi 2 ɖɑɭ	response
62	61	27	roof	Hindi	1	1	tʃʰhət̪		Hindi 1 tʃʰhət̪	response
62	61	27	roof	Gujarati	1	1	tʃɑpəɾũ		Gujarati 1 tʃɑpəɾũ	response
62	61	27	roof	Marathi	1	1	tʃʌpʌɾ		Marathi 1 tʃʌpʌɾ	response
62	61	28	door	N-Son-Bal	3	1	bʌnnɔ		N-Son-Bal 3 bʌnnɔ	response
62	61	28	door	N-Son-Pat	3	1	bʌnnɔ		N-Son-Pat 3 bʌnnɔ	response
62	61	28	door	N-Bal-Br	3	1	bʌnnɔ		N-Bal-Br 3 bʌnnɔ	response
62	61	28	door	N-Jaj-OBC	3	1	bʌnnɔ		N-Jaj-OBC 3 bʌnnɔ	response
62	61	28	door	N-Jaj-OBC	3	2	bɑɾɳu		3 bɑɾɳu	response
62	61	28	door	N-Bhi-Bhi	1	1	d̪ʌɾwɑdʒɑ		N-Bhi-Bhi 1 d̪ʌɾwɑdʒɑ	response
62	61	28	door	N-Dhar-Bhi	3	1	bɑiɳu		N-Dhar-Bhi 3 bɑiɳu	response
62	61	28	door	N-Khj-Bhi	3	1	bɑⁱɳo		N-Khj-Bhi 3 bɑⁱɳo	response
62	61	28	door	N-Mah-Bhi	1	1	d̪ʌɾvɑdʒɔ		N-Mah-Bhi 1 d̪ʌɾvɑdʒɔ	response
62	61	28	door	N-Rup-Br	1	1	d̪ʌɾvɑdʒɔ		N-Rup-Br 1 d̪ʌɾvɑdʒɔ	response
62	61	28	door	N-Khr-Gen	3	1	bɑɾɳu		N-Khr-Gen 3 bɑɾɳu	response
62	61	28	door	N-Awl-Bal	1	1	d̪ʌɾwɑdʒɑ		N-Awl-Bal 1 d̪ʌɾwɑdʒɑ	response
62	61	28	door	N-Sir-OBC	3	1	bɑɾɳu		N-Sir-OBC 3 bɑɾɳu	response
62	61	28	door	N-Kup-Dar	3	1	bʌnnʌ		N-Kup-Dar 3 bʌnnʌ	response
62	61	28	door	Par Bhi	3	1	bɑjɪɳu		Par Bhi 3 bɑjɪɳu	response
62	61	28	door	Malvi	2	1	kɪmɑɖ		Malvi 2 kɪmɑɖ	response
62	61	28	door	Hindi	1	1	d̪əɾvɑzɑ		Hindi 1 d̪əɾvɑzɑ	response
62	61	28	door	Gujarati	1	1	d̪əɾvɑdʒo		Gujarati 1 d̪əɾvɑdʒo	response
62	61	28	door	Gujarati	3	2	bɑ̃ɾɳũ		3 bɑ̃ɾɳũ	response
62	61	28	door	Marathi	1	1	d̪ɑɾ		Marathi 1 d̪ɑɾ	response
62	61	28	door	Marathi	1	2	d̪ʌɾwɑdʒɑ		1 d̪ʌɾwɑdʒɑ	response
62	61	29	firewood	N-Son-Bal	1	1	lɑkəɖɔ		N-Son-Bal 1 lɑkəɖɔ	response
62	61	29	firewood	N-Son-Pat	1	1	lʌkkʌɖ		N-Son-Pat 1 lʌkkʌɖ	response
62	61	29	firewood	N-Bal-Br	1	1	lʌkkʌɖ		N-Bal-Br 1 lʌkkʌɖ	response
62	61	29	firewood	N-Jaj-OBC	1	1	lɑkᵊɖi		N-Jaj-OBC 1 lɑkᵊɖi	response
62	61	29	firewood	N-Bhi-Bhi	1	1	lʌkəɖʌ		N-Bhi-Bhi 1 lʌkəɖʌ	response
62	61	29	firewood	N-Dhar-Bhi	1	1	lɑkʌɖɑ		N-Dhar-Bhi 1 lɑkʌɖɑ	response
62	61	29	firewood	N-Khj-Bhi	1	1	lɑkʌɖɑ		N-Khj-Bhi 1 lɑkʌɖɑ	response
62	61	29	firewood	N-Mah-Bhi	1	1	lʌkᵊɖi		N-Mah-Bhi 1 lʌkᵊɖi	response
62	61	29	firewood	N-Rup-Br	1	1	lʌkᵊɖi		N-Rup-Br 1 lʌkᵊɖi	response
62	61	29	firewood	N-Khr-Gen	1	1	lɑkᵊɖɑ		N-Khr-Gen 1 lɑkᵊɖɑ	response
62	61	29	firewood	N-Awl-Bal	1	1	lʌkkʰuɖ		N-Awl-Bal 1 lʌkkʰuɖ	response
62	61	29	firewood	N-Sir-OBC	1	1	lɑkᵊɖɑ		N-Sir-OBC 1 lɑkᵊɖɑ	response
62	61	29	firewood	N-Kup-Dar	1	1	lɑkʰəɖi		N-Kup-Dar 1 lɑkʰəɖi	response
