Item	Gloss	Source_Code	Source_Label	Site_Name	Role	Response	Similarity_Group	Form	PDF_Page	Printed_Page
28	door	B	Jaunsari-Bhandroli	Bhandroli	target	1	2	d̪aɾ	44	44
28	door	M	MixedJB-Maindrath	Maindrath	target	1	2	d̪aɾ	44	44
28	door	M	MixedJB-Maindrath	Maindrath	target	2	2	d̪ʊaɾ	44	44
28	door	L	Jr-Glmix-Lakhamandal	Lakhamandal	target	1	2	d̪aɾ	44	44
28	door	A	Jaunsari-Chakratha	Chakrata	target	1	2	d̪aɾ	44	44
28	door	h	Hindi	Hindi	comparison control	1	1	d̪əɾʋɐzɐ	44	44
28	door	h	Hindi	Hindi	comparison control	2	2	d̪ʊaɾ	44	44
28	door	S	Bangani	Bangani	comparison control	1	1	d̪əɾʋaza	44	44
28	door	J	Jaunpuri	Jaunpuri	comparison control	1	2	d̪ʋaɾ	44	44
28	door	N	Nagpuriya	Nagpuriya	comparison control	1	2	d̪ʋaɾ	44	44
28	door	G	Sirmauri	Sirmauri	comparison control	1	2	d̪ʋaɾ	44	44
29	firewood	K	Jaunsari-Korwa	Korwa	target	1	1	lɐkədɐ	44	44
29	firewood	D	Jaunsari-Khanaad	Khanaad	target	1	1	lɐkəɖi	44	44
29	firewood	C	Jaunsari-Chapnu	Chapnu	target	1	1	lɐkəɖi	44	44
29	firewood	B	Jaunsari-Bhandroli	Bhandroli	target	1	1	lɐkəɖɛ	44	44
29	firewood	M	MixedJB-Maindrath	Maindrath	target	1	1	lɐkədɐ	44	44
29	firewood	L	Jr-Glmix-Lakhamandal	Lakhamandal	target	1	1	lɐkəɖi	44	44
29	firewood	L	Jr-Glmix-Lakhamandal	Lakhamandal	target	2	1	lɐkɐɖə	44	44
29	firewood	A	Jaunsari-Chakratha	Chakrata	target	1	1	ləkɽe	44	44
29	firewood	h	Hindi	Hindi	comparison control	1	1	ləkəɖi	44	44
29	firewood	S	Bangani	Bangani	comparison control	1	1	ləkəɽi	44	44
29	firewood	J	Jaunpuri	Jaunpuri	comparison control	1	1	lakhəɽe	44	44
29	firewood	N	Nagpuriya	Nagpuriya	comparison control	1	1	lakhɽa	44	44
29	firewood	G	Sirmauri	Sirmauri	comparison control	1	1	lɛkɽe	44	44
30	broom	K	Jaunsari-Korwa	Korwa	target	1	3	çujəɳə	44	44
30	broom	D	Jaunsari-Khanaad	Khanaad	target	1	3	sujəɳ	44	44
30	broom	C	Jaunsari-Chapnu	Chapnu	target	1	3	çujəɳə	44	44
30	broom	B	Jaunsari-Bhandroli	Bhandroli	target	1	3	çujəɳə	44	44
30	broom	M	MixedJB-Maindrath	Maindrath	target	1	5	sujʈɐ	44	44
30	broom	L	Jr-Glmix-Lakhamandal	Lakhamandal	target	1	3	sujiɳ	44	44
30	broom	A	Jaunsari-Chakratha	Chakrata	target	1	3	suiɳ	44	44
30	broom	h	Hindi	Hindi	comparison control	1	1	dʒɦɐɖu	44	44
30	broom	S	Bangani	Bangani	comparison control	1	1	dʒɦɐɖu	44	44
30	broom	S	Bangani	Bangani	comparison control	2	3	ʃuiɳ	44	44
30	broom	J	Jaunpuri	Jaunpuri	comparison control	1	4	bʋanu	44	44
30	broom	N	Nagpuriya	Nagpuriya	comparison control	1	4	bʋaɳɖu	44	44
30	broom	G	Sirmauri	Sirmauri	comparison control	1	3	ʃʋina	44	44
31	mortar	K	Jaunsari-Korwa	Korwa	target	1	2	gut̪u	44	44
31	mortar	D	Jaunsari-Khanaad	Khanaad	target	1	2	gut̪u	44	44
31	mortar	C	Jaunsari-Chapnu	Chapnu	target	1	2	gut̪u	44	44
31	mortar	B	Jaunsari-Bhandroli	Bhandroli	target	1	5	ukhjad	44	44
31	mortar	M	MixedJB-Maindrath	Maindrath	target	1	3	okhɐlu	44	44
31	mortar	L	Jr-Glmix-Lakhamandal	Lakhamandal	target	1	2	gut̪u	44	44
31	mortar	A	Jaunsari-Chakratha	Chakrata	target	1	2	gʊt̪t̪u	44	44
31	mortar	h	Hindi	Hindi	comparison control	1	1	khəɾəl	44	44
31	mortar	S	Bangani	Bangani	comparison control	1	3	ukhəli	44	44
31	mortar	J	Jaunpuri	Jaunpuri	comparison control	1	4	ulkhjaɾu	44	44
31	mortar	N	Nagpuriya	Nagpuriya	comparison control	1	3	ʋəkhəlu	44	44
31	mortar	G	Sirmauri	Sirmauri	comparison control	1	5	ukhel	44	44
32	pestle	K	Jaunsari-Korwa	Korwa	target	1	1	musɔ	45	45
32	pestle	D	Jaunsari-Khanaad	Khanaad	target	1	1	musɐɾ	45	45
32	pestle	C	Jaunsari-Chapnu	Chapnu	target	1	1	musɔ	45	45
32	pestle	B	Jaunsari-Bhandroli	Bhandroli	target	1	1	musɔ	45	45
32	pestle	M	MixedJB-Maindrath	Maindrath	target	1	1	musɔ	45	45
32	pestle	L	Jr-Glmix-Lakhamandal	Lakhamandal	target	1	1	muçɐɳ	45	45
32	pestle	A	Jaunsari-Chakratha	Chakrata	target	1	1	musɔ	45	45
32	pestle	h	Hindi	Hindi	comparison control	1	1	musəi	45	45
32	pestle	S	Bangani	Bangani	comparison control	1	1	musəl	45	45
32	pestle	J	Jaunpuri	Jaunpuri	comparison control	1	2	gəndʒal̪u	45	45
32	pestle	N	Nagpuriya	Nagpuriya	comparison control	1	2	gənjau	45	45
32	pestle	G	Sirmauri	Sirmauri	comparison control	1	1	musəl	45	45
33	hammer	K	Jaunsari-Korwa	Korwa	target	1	1	hɐt̪ɔɖɐ	45	45
33	hammer	D	Jaunsari-Khanaad	Khanaad	target	1	1	hɐt̪ɔɖɐli	45	45
33	hammer	C	Jaunsari-Chapnu	Chapnu	target	1	1	hɐt̪ɔɖi	45	45
33	hammer	B	Jaunsari-Bhandroli	Bhandroli	target	1	1	hɐt̪ɔɖɐ	45	45
33	hammer	M	MixedJB-Maindrath	Maindrath	target	1	1	hɐt̪ɔɖi	45	45
33	hammer	L	Jr-Glmix-Lakhamandal	Lakhamandal	target	1	1	hɐt̪ɔɖu	45	45
33	hammer	A	Jaunsari-Chakratha	Chakrata	target	1	1	hət̪hɔɽa	45	45
33	hammer	h	Hindi	Hindi	comparison control	1	1	hət̪hoɖi	45	45
33	hammer	S	Bangani	Bangani	comparison control	1	1	hat̪hoɽi	45	45
33	hammer	J	Jaunpuri	Jaunpuri	comparison control	1	1	hət̪hoɽu	45	45
33	hammer	N	Nagpuriya	Nagpuriya	comparison control	1	1	hət̪hoɽu	45	45
33	hammer	G	Sirmauri	Sirmauri	comparison control	1	1	həthoɽi	45	45
34	knife	K	Jaunsari-Korwa	Korwa	target	1	1	tʃɐku	45	45
34	knife	D	Jaunsari-Khanaad	Khanaad	target	1	1	tʃaku	45	45
34	knife	C	Jaunsari-Chapnu	Chapnu	target	1	2	tʃhuɾi	45	45
34	knife	B	Jaunsari-Bhandroli	Bhandroli	target	1	2	tʃhuɾɐ	45	45
34	knife	M	MixedJB-Maindrath	Maindrath	target	1	1	tʃhɐkku	45	45
34	knife	L	Jr-Glmix-Lakhamandal	Lakhamandal	target	1	1	tʃhɐkku	45	45
34	knife	A	Jaunsari-Chakratha	Chakrata	target	1	1	tʃaku	45	45
34	knife	h	Hindi	Hindi	comparison control	1	1	tʃaku	45	45
34	knife	S	Bangani	Bangani	comparison control	1	3	oɽɛnt̪i	45	45
34	knife	J	Jaunpuri	Jaunpuri	comparison control	1	1	tʃokku	45	45
34	knife	N	Nagpuriya	Nagpuriya	comparison control	1	1	tʃəkku	45	45
34	knife	G	Sirmauri	Sirmauri	comparison control	1	1	tʃɐku	45	45
35	axe	K	Jaunsari-Korwa	Korwa	target	1	1	kʊɾaɖi	45	45
35	axe	D	Jaunsari-Khanaad	Khanaad	target	1	1	kʊɾaɖi	45	45
35	axe	C	Jaunsari-Chapnu	Chapnu	target	1	1	kulaɖi	45	45
35	axe	B	Jaunsari-Bhandroli	Bhandroli	target	1	1	kuɾaɖ	45	45
35	axe	M	MixedJB-Maindrath	Maindrath	target	1	1	kʊɾaɖi	45	45
35	axe	L	Jr-Glmix-Lakhamandal	Lakhamandal	target	1	1	kʊɾaɖi	45	45
35	axe	A	Jaunsari-Chakratha	Chakrata	target	1	1	kuɽali	45	45
35	axe	h	Hindi	Hindi	comparison control	1	1	kʊlhaɖi	45	45
35	axe	S	Bangani	Bangani	comparison control	1	1	kuɾat̪i	45	45
35	axe	J	Jaunpuri	Jaunpuri	comparison control	1	1	kulaɽu	45	45
35	axe	N	Nagpuriya	Nagpuriya	comparison control	1	1	kuləɽi	45	45
35	axe	G	Sirmauri	Sirmauri	comparison control	1	1	kʊlhaɖi	45	45
36	rope	K	Jaunsari-Korwa	Korwa	target	1	2	pəgɔj	45	45
36	rope	D	Jaunsari-Khanaad	Khanaad	target	1	2	pagɐj	45	45
36	rope	C	Jaunsari-Chapnu	Chapnu	target	1	2	pagɔj	45	45
36	rope	B	Jaunsari-Bhandroli	Bhandroli	target	1	2	pagɔj	45	45
36	rope	M	MixedJB-Maindrath	Maindrath	target	1	2	pɐgejʈi	45	45
36	rope	M	MixedJB-Maindrath	Maindrath	target	2	3	loɭʈi	45	45
36	rope	L	Jr-Glmix-Lakhamandal	Lakhamandal	target	1	2	pɐgoji	45	45
36	rope	A	Jaunsari-Chakratha	Chakrata	target	1	2	pagʊʋi	45	45
36	rope	h	Hindi	Hindi	comparison control	1	1	ɾəssɪ	45	45
36	rope	S	Bangani	Bangani	comparison control	1	3	lolət̪i	45	45
36	rope	J	Jaunpuri	Jaunpuri	comparison control	1	4	dʒuɽu	45	45
36	rope	N	Nagpuriya	Nagpuriya	comparison control	1	5	sɪɾaɽu	45	45
36	rope	G	Sirmauri	Sirmauri	comparison control	1	2	poge	45	45
37	thread	K	Jaunsari-Korwa	Korwa	target	1	2	d̪ɦəgɐ	45	45
37	thread	D	Jaunsari-Khanaad	Khanaad	target	1	2	d̪ɦəgɐ	45	45
37	thread	C	Jaunsari-Chapnu	Chapnu	target	1	2	d̪ɦəgɐ	45	45
37	thread	B	Jaunsari-Bhandroli	Bhandroli	target	1	2	d̪agɐ	45	45
37	thread	M	MixedJB-Maindrath	Maindrath	target	1	2	d̪ɦəgo	45	45
37	thread	L	Jr-Glmix-Lakhamandal	Lakhamandal	target	1	2	d̪ɦagɐlu	45	45
37	thread	A	Jaunsari-Chakratha	Chakrata	target	1	2	d̪ɦaga	45	45
37	thread	h	Hindi	Hindi	comparison control	1	2	d̪ɦaga	45	45
37	thread	S	Bangani	Bangani	comparison control	1	2	d̪ɦaga	45	45
37	thread	J	Jaunpuri	Jaunpuri	comparison control	1	2	d̪ɦagu	45	45
37	thread	N	Nagpuriya	Nagpuriya	comparison control	1	2	d̪ɦagu	45	45
37	thread	G	Sirmauri	Sirmauri	comparison control	1	2	d̪ɦaga	45	45
38	needle	K	Jaunsari-Korwa	Korwa	target	1	3	sɐɳə	46	46
38	needle	D	Jaunsari-Khanaad	Khanaad	target	1	3	sæɳu	46	46
38	needle	C	Jaunsari-Chapnu	Chapnu	target	1	3	seuɳə	46	46
38	needle	C	Jaunsari-Chapnu	Chapnu	target	2	4	seuɳə	46	46
38	needle	B	Jaunsari-Bhandroli	Bhandroli	target	1	3	sæɳə	46	46
38	needle	M	MixedJB-Maindrath	Maindrath	target	1	4	seujɳə	46	46
38	needle	L	Jr-Glmix-Lakhamandal	Lakhamandal	target	1	4	çiuɳə	46	46
38	needle	A	Jaunsari-Chakratha	Chakrata	target	1	4	sijaɳə	46	46
38	needle	h	Hindi	Hindi	comparison control	1	1	sui	46	46
38	needle	S	Bangani	Bangani	comparison control	1	2	sun	46	46
38	needle	J	Jaunpuri	Jaunpuri	comparison control	1	2	ʃuɳ	46	46
38	needle	N	Nagpuriya	Nagpuriya	comparison control	1	4	sjuɳu	46	46
38	needle	G	Sirmauri	Sirmauri	comparison control	1	5	siɔɽ	46	46
39	cloth	K	Jaunsari-Korwa	Korwa	target	1	1	kɐpəɖɐ	46	46
39	cloth	D	Jaunsari-Khanaad	Khanaad	target	1	1	kɐpəɖɐ	46	46
39	cloth	C	Jaunsari-Chapnu	Chapnu	target	1	1	kɐpəɖɐ	46	46
39	cloth	B	Jaunsari-Bhandroli	Bhandroli	target	1	1	kɐpəɖɐ	46	46
39	cloth	M	MixedJB-Maindrath	Maindrath	target	1	2	laɳəkə	46	46
39	cloth	L	Jr-Glmix-Lakhamandal	Lakhamandal	target	1	1	kɐpəɖɐ	46	46
39	cloth	A	Jaunsari-Chakratha	Chakrata	target	1	3	kant̪ɽə	46	46
39	cloth	h	Hindi	Hindi	comparison control	1	1	kəpəɖa	46	46
39	cloth	S	Bangani	Bangani	comparison control	1	4	dʒulkɛ	46	46
39	cloth	J	Jaunpuri	Jaunpuri	comparison control	1	1	kəpɽa	46	46
39	cloth	N	Nagpuriya	Nagpuriya	comparison control	1	1	kəpəɖa	46	46
39	cloth	G	Sirmauri	Sirmauri	comparison control	1	5	kuʈijõ	46	46
40	ring	K	Jaunsari-Korwa	Korwa	target	1	4	tshap	46	46
40	ring	D	Jaunsari-Khanaad	Khanaad	target	1	4	tshap	46	46
40	ring	C	Jaunsari-Chapnu	Chapnu	target	1	4	tshap	46	46
40	ring	B	Jaunsari-Bhandroli	Bhandroli	target	1	2	kaŋgəɳi	46	46
40	ring	M	MixedJB-Maindrath	Maindrath	target	1	2	kaŋgəɳi	46	46
40	ring	L	Jr-Glmix-Lakhamandal	Lakhamandal	target	1	1	ə̃ŋguʈhi	46	46
40	ring	A	Jaunsari-Chakratha	Chakrata	target	1	4	tshap	46	46
40	ring	h	Hindi	Hindi	comparison control	1	1	ə̃ŋguʈhi	46	46
40	ring	S	Bangani	Bangani	comparison control	1	2	kãŋni	46	46
40	ring	J	Jaunpuri	Jaunpuri	comparison control	1	3	mũd̪əlĩ	46	46
40	ring	N	Nagpuriya	Nagpuriya	comparison control	1	1	aguʈhi	46	46
40	ring	G	Sirmauri	Sirmauri	comparison control	1	4	tshap	46	46
41	sun	K	Jaunsari-Korwa	Korwa	target	1	2	d̪uːs	46	46
41	sun	D	Jaunsari-Khanaad	Khanaad	target	1	2	d̪us	46	46
41	sun	C	Jaunsari-Chapnu	Chapnu	target	1	2	d̪uːs	46	46
41	sun	B	Jaunsari-Bhandroli	Bhandroli	target	1	2	d̪us	46	46
41	sun	M	MixedJB-Maindrath	Maindrath	target	1	2	d̪uːs	46	46
41	sun	L	Jr-Glmix-Lakhamandal	Lakhamandal	target	1	3	gɦam	46	46
41	sun	A	Jaunsari-Chakratha	Chakrata	target	1	2	d̪uʃ	46	46
41	sun	h	Hindi	Hindi	comparison control	1	1	suɾədʒ	46	46
41	sun	S	Bangani	Bangani	comparison control	1	2	d̪uːs	46	46
41	sun	J	Jaunpuri	Jaunpuri	comparison control	1	1	suɾədʒ	46	46
41	sun	N	Nagpuriya	Nagpuriya	comparison control	1	1	suɾia	46	46
41	sun	G	Sirmauri	Sirmauri	comparison control	1	1	suɾədʒ	46	46
42	moon	K	Jaunsari-Korwa	Korwa	target	1	2	dʒɦuɳ	46	46
42	moon	D	Jaunsari-Khanaad	Khanaad	target	1	2	dʒɦuɳ	46	46
42	moon	D	Jaunsari-Khanaad	Khanaad	target	2	3	ʈikɾan	46	46
42	moon	C	Jaunsari-Chapnu	Chapnu	target	1	3	ʈikəɾaɳi	46	46
42	moon	B	Jaunsari-Bhandroli	Bhandroli	target	1	2	dʒɦuɳ	46	46
42	moon	M	MixedJB-Maindrath	Maindrath	target	1	2	dʒɦuɳ	46	46
42	moon	L	Jr-Glmix-Lakhamandal	Lakhamandal	target	1	1	tʃand̪	46	46
42	moon	L	Jr-Glmix-Lakhamandal	Lakhamandal	target	2	2	dʒɦun	46	46
42	moon	A	Jaunsari-Chakratha	Chakrata	target	1	2	dʒun	46	46
42	moon	h	Hindi	Hindi	comparison control	1	1	tʃɐ̃nd	46	46
42	moon	h	Hindi	Hindi	comparison control	2	2	dʒunhʌijjʌ	46	46
42	moon	S	Bangani	Bangani	comparison control	1	2	dʒun	46	46
42	moon	J	Jaunpuri	Jaunpuri	comparison control	1	2	dʒun	46	46
42	moon	N	Nagpuriya	Nagpuriya	comparison control	1	2	dʒun	46	46
42	moon	G	Sirmauri	Sirmauri	comparison control	1	1	tʃãd	46	46
43	sky	K	Jaunsari-Korwa	Korwa	target	1	2	gɛɳ	46	46
43	sky	D	Jaunsari-Khanaad	Khanaad	target	1	2	gẽɳ	46	46
43	sky	C	Jaunsari-Chapnu	Chapnu	target	1	2	gɔjɳə	46	46
43	sky	B	Jaunsari-Bhandroli	Bhandroli	target	1	2	gɔjəɳ	46	46
43	sky	M	MixedJB-Maindrath	Maindrath	target	1	2	gɔjɳə	46	46
43	sky	L	Jr-Glmix-Lakhamandal	Lakhamandal	target	1	2	gẽɳ	46	46
43	sky	A	Jaunsari-Chakratha	Chakrata	target	1	2	gəiɳ	46	46
43	sky	h	Hindi	Hindi	comparison control	1	1	ɐkɐʃ	46	46
43	sky	h	Hindi	Hindi	comparison control	2	3	asman	46	46
43	sky	S	Bangani	Bangani	comparison control	1	1	akaʃ	46	46
43	sky	J	Jaunpuri	Jaunpuri	comparison control	1	2	gɛɳ	46	46
43	sky	N	Nagpuriya	Nagpuriya	comparison control	1	3	asman	46	46
43	sky	G	Sirmauri	Sirmauri	comparison control	1	2	goẽn	46	46
44	star	K	Jaunsari-Korwa	Korwa	target	1	1	t̪aɾɐ	47	47
44	star	D	Jaunsari-Khanaad	Khanaad	target	1	1	t̪aɾɐ	47	47
44	star	C	Jaunsari-Chapnu	Chapnu	target	1	1	t̪aɾɐ	47	47
44	star	B	Jaunsari-Bhandroli	Bhandroli	target	1	1	t̪aɾɐ	47	47
44	star	M	MixedJB-Maindrath	Maindrath	target	1	1	t̪aɾɛ	47	47
44	star	L	Jr-Glmix-Lakhamandal	Lakhamandal	target	1	1	t̪aɾɐ	47	47
44	star	A	Jaunsari-Chakratha	Chakrata	target	1	1	t̪aɾa	47	47
44	star	h	Hindi	Hindi	comparison control	1	1	t̪aɾa	47	47
44	star	S	Bangani	Bangani	comparison control	1	1	t̪are	47	47
44	star	J	Jaunpuri	Jaunpuri	comparison control	1	1	t̪aɾa	47	47
44	star	N	Nagpuriya	Nagpuriya	comparison control	1	2	gɛɳə	47	47
44	star	G	Sirmauri	Sirmauri	comparison control	1	1	tara	47	47
45	rain	K	Jaunsari-Korwa	Korwa	target	1	3	paɳi	47	47
45	rain	D	Jaunsari-Khanaad	Khanaad	target	1	3	paɳi	47	47
45	rain	C	Jaunsari-Chapnu	Chapnu	target	1	4	sand̪o	47	47
45	rain	B	Jaunsari-Bhandroli	Bhandroli	target	1	3	paɳi	47	47
45	rain	M	MixedJB-Maindrath	Maindrath	target	1	1	bɐɾiʃ	47	47
45	rain	M	MixedJB-Maindrath	Maindrath	target	2	3	paɳi	47	47
45	rain	L	Jr-Glmix-Lakhamandal	Lakhamandal	target	1	3	paɳi	47	47
45	rain	A	Jaunsari-Chakratha	Chakrata	target	1	3	paɳi	47	47
45	rain	h	Hindi	Hindi	comparison control	1	1	bɐɾiʃ	47	47
45	rain	S	Bangani	Bangani	comparison control	1	5	dʒɦoɽ	47	47
45	rain	J	Jaunpuri	Jaunpuri	comparison control	1	2	bəɾkha	47	47
45	rain	N	Nagpuriya	Nagpuriya	comparison control	1	2	bəɾkha	47	47
45	rain	G	Sirmauri	Sirmauri	comparison control	1	3	paɳi	47	47
46	water	K	Jaunsari-Korwa	Korwa	target	1	1	paɳi	47	47
46	water	D	Jaunsari-Khanaad	Khanaad	target	1	1	paɳi	47	47
46	water	C	Jaunsari-Chapnu	Chapnu	target	1	1	paɳi	47	47
46	water	B	Jaunsari-Bhandroli	Bhandroli	target	1	1	paɳi	47	47
46	water	M	MixedJB-Maindrath	Maindrath	target	1	1	paɳi	47	47
46	water	L	Jr-Glmix-Lakhamandal	Lakhamandal	target	1	1	pɐni	47	47
46	water	A	Jaunsari-Chakratha	Chakrata	target	1	1	paɳi	47	47
46	water	h	Hindi	Hindi	comparison control	1	1	pɐni	47	47
46	water	S	Bangani	Bangani	comparison control	1	1	paɳi	47	47
46	water	J	Jaunpuri	Jaunpuri	comparison control	1	1	paɳi	47	47
46	water	N	Nagpuriya	Nagpuriya	comparison control	1	1	paɳi	47	47
46	water	G	Sirmauri	Sirmauri	comparison control	1	1	paɳi	47	47
47	river	K	Jaunsari-Korwa	Korwa	target	1	3	gaɖ	47	47
47	river	D	Jaunsari-Khanaad	Khanaad	target	1	3	gaɖ	47	47
47	river	C	Jaunsari-Chapnu	Chapnu	target	1	3	gaɖ	47	47
47	river	B	Jaunsari-Bhandroli	Bhandroli	target	1	2	nɔ	47	47
47	river	M	MixedJB-Maindrath	Maindrath	target	1	2	nɔ	47	47
47	river	L	Jr-Glmix-Lakhamandal	Lakhamandal	target	1	1	nɐd̪i	47	47
47	river	A	Jaunsari-Chakratha	Chakrata	target	1	3	gaːɖ	47	47
47	river	h	Hindi	Hindi	comparison control	1	1	nədi	47	47
47	river	S	Bangani	Bangani	comparison control	1	1	nɔi	47	47
47	river	S	Bangani	Bangani	comparison control	2	2	nɔi	47	47
47	river	J	Jaunpuri	Jaunpuri	comparison control	1	3	gaɖ	47	47
47	river	N	Nagpuriya	Nagpuriya	comparison control	1	4	gəd̪əɾu	47	47
47	river	G	Sirmauri	Sirmauri	comparison control	1	1	nõdi	47	47
48	cloud	K	Jaunsari-Korwa	Korwa	target	1	1	bad̪o	47	47
48	cloud	D	Jaunsari-Khanaad	Khanaad	target	1	1	bad̪o	47	47
48	cloud	C	Jaunsari-Chapnu	Chapnu	target	1	1	bad̪o	47	47
48	cloud	B	Jaunsari-Bhandroli	Bhandroli	target	1	1	bad̪ɐl	47	47
48	cloud	M	MixedJB-Maindrath	Maindrath	target	1	1	bad̪ɐl	47	47
48	cloud	L	Jr-Glmix-Lakhamandal	Lakhamandal	target	1	1	bɐd̪əl	47	47
48	cloud	A	Jaunsari-Chakratha	Chakrata	target	1	1	bad̪ʒ	47	47
48	cloud	h	Hindi	Hindi	comparison control	1	1	bɐd̪əl	47	47
48	cloud	S	Bangani	Bangani	comparison control	1	1	bad̪əl	47	47
48	cloud	J	Jaunpuri	Jaunpuri	comparison control	1	1	bəd̪əl	47	47
48	cloud	N	Nagpuriya	Nagpuriya	comparison control	1	1	bad̪əl	47	47
48	cloud	G	Sirmauri	Sirmauri	comparison control	1	1	badol	47	47
49	lightning	K	Jaunsari-Korwa	Korwa	target	1	2	tʃɐlkaɳa	47	47
49	lightning	D	Jaunsari-Khanaad	Khanaad	target	1	2	tʃhɐlkaʋ	47	47
49	lightning	C	Jaunsari-Chapnu	Chapnu	target	1	2	tʃhɐlkaʋ	47	47
49	lightning	B	Jaunsari-Bhandroli	Bhandroli	target	1	2	tʃɔlkaj	47	47
49	lightning	M	MixedJB-Maindrath	Maindrath	target	1	1	bidʒ	47	47
49	lightning	L	Jr-Glmix-Lakhamandal	Lakhamandal	target	1	1	bɪdʒəli	47	47
49	lightning	A	Jaunsari-Chakratha	Chakrata	target	1	1	bɪdʒəli	47	47
49	lightning	h	Hindi	Hindi	comparison control	1	1	bɪdʒəli	47	47
49	lightning	S	Bangani	Bangani	comparison control	1	1	bɪdʒəli	47	47
49	lightning	J	Jaunpuri	Jaunpuri	comparison control	1	1	bɪdʒəli	47	47
49	lightning	N	Nagpuriya	Nagpuriya	comparison control	1	3	tʃal	47	47
49	lightning	G	Sirmauri	Sirmauri	comparison control	1	1	bɪdʒəli	47	47
50	rainbow	K	Jaunsari-Korwa	Korwa	target	1	1	ind̪ɾɐd̪hɐɳu	48	48
50	rainbow	D	Jaunsari-Khanaad	Khanaad	target	1	1	ind̪ɾɐd̪hɐɳu	48	48
50	rainbow	C	Jaunsari-Chapnu	Chapnu	target	1	1	indɾədɦənuʃ	48	48
50	rainbow	B	Jaunsari-Bhandroli	Bhandroli	target	1	2	dʒun	48	48
50	rainbow	M	MixedJB-Maindrath	Maindrath	target	1	3	ɾɐŋgɐn d̪hɐnu	48	48
50	rainbow	L	Jr-Glmix-Lakhamandal	Lakhamandal	target	1	1	indɾədɦənuʃ	48	48
50	rainbow	A	Jaunsari-Chakratha	Chakrata	target	1	1	indɾədɦənuʃ	48	48
50	rainbow	h	Hindi	Hindi	comparison control	1	1	indɾədɦənuʃ	48	48
50	rainbow	S	Bangani	Bangani	comparison control	1	1	indɾədɦənuʃ	48	48
50	rainbow	J	Jaunpuri	Jaunpuri	comparison control	1	1	indɾədɦənuʃ	48	48
50	rainbow	N	Nagpuriya	Nagpuriya	comparison control	1	1	indɾədɦənuʃ	48	48
50	rainbow	G	Sirmauri	Sirmauri	comparison control	1	4	punejare	48	48
51	wind	K	Jaunsari-Korwa	Korwa	target	1	3	baguɾ	48	48
51	wind	D	Jaunsari-Khanaad	Khanaad	target	1	2	bat̪	48	48
51	wind	C	Jaunsari-Chapnu	Chapnu	target	1	3	baguɾ	48	48
51	wind	B	Jaunsari-Bhandroli	Bhandroli	target	1	3	baguɾ	48	48
51	wind	M	MixedJB-Maindrath	Maindrath	target	1	3	baguɾ	48	48
51	wind	L	Jr-Glmix-Lakhamandal	Lakhamandal	target	1	2	bat̪	48	48
51	wind	A	Jaunsari-Chakratha	Chakrata	target	1	2	baːt̪	48	48
51	wind	h	Hindi	Hindi	comparison control	1	1	həwɐ	48	48
51	wind	S	Bangani	Bangani	comparison control	1	3	baguɾ	48	48
51	wind	J	Jaunpuri	Jaunpuri	comparison control	1	1	həʋa	48	48
51	wind	J	Jaunpuri	Jaunpuri	comparison control	2	2	baːt̪	48	48
51	wind	N	Nagpuriya	Nagpuriya	comparison control	1	2	bət̪hʒ	48	48
51	wind	G	Sirmauri	Sirmauri	comparison control	1	3	baguɾ	48	48
52	stone	K	Jaunsari-Korwa	Korwa	target	1	3	ɖuŋguɾ	48	48
52	stone	D	Jaunsari-Khanaad	Khanaad	target	1	3	ɖuŋguɾ	48	48
52	stone	C	Jaunsari-Chapnu	Chapnu	target	1	3	ɖuŋguɾ	48	48
52	stone	B	Jaunsari-Bhandroli	Bhandroli	target	1	3	ɖuŋguɾ	48	48
52	stone	M	MixedJB-Maindrath	Maindrath	target	1	4	ɖɦuɭo	48	48
52	stone	L	Jr-Glmix-Lakhamandal	Lakhamandal	target	1	2	ɖak	48	48
52	stone	L	Jr-Glmix-Lakhamandal	Lakhamandal	target	2	3	ɖuŋguɾ	48	48
52	stone	A	Jaunsari-Chakratha	Chakrata	target	1	3	ɖuŋguɾ	48	48
52	stone	h	Hindi	Hindi	comparison control	1	1	pət̪t̪həɾ	48	48
52	stone	S	Bangani	Bangani	comparison control	1	2	ɖaːk	48	48
52	stone	J	Jaunpuri	Jaunpuri	comparison control	1	3	duŋga	48	48
52	stone	N	Nagpuriya	Nagpuriya	comparison control	1	3	ɖuŋgu	48	48
52	stone	G	Sirmauri	Sirmauri	comparison control	1	1	pathor	48	48
53	path	K	Jaunsari-Korwa	Korwa	target	1	2	baʈ	48	48
53	path	D	Jaunsari-Khanaad	Khanaad	target	1	2	baʈ	48	48
53	path	C	Jaunsari-Chapnu	Chapnu	target	1	2	baʈ	48	48
53	path	B	Jaunsari-Bhandroli	Bhandroli	target	1	2	baʈ	48	48
53	path	M	MixedJB-Maindrath	Maindrath	target	1	2	baʈ	48	48
53	path	L	Jr-Glmix-Lakhamandal	Lakhamandal	target	1	1	ɾast̪a	48	48
53	path	L	Jr-Glmix-Lakhamandal	Lakhamandal	target	2	2	baʈ	48	48
53	path	A	Jaunsari-Chakratha	Chakrata	target	1	2	baʈ	48	48
53	path	h	Hindi	Hindi	comparison control	1	1	ɾast̪a	48	48
53	path	S	Bangani	Bangani	comparison control	1	2	baʈ	48	48
53	path	J	Jaunpuri	Jaunpuri	comparison control	1	2	baʈu	48	48
