Snapshot_Date,Unit_ID,Parent_Unit_ID,PDF_Page,Printed_Page,Entry_Label,Series,Item_Type,Language,Dialect_Or_Source,Raw_Form,Raw_Gloss,Raw_Status,Raw_Relation,Old_Targets,Resolved_Targets,Final_Status,Final_Language_ID,Final_Parameter_ID,Emitted_Key,Resolution,Agent_Correction,Review,Material_Error,Source,Record_SHA256
2026-08-19,p475:u015:f001,p475:u015,2,475,S214,DEDS,form,Malayalam,Tiyya,kataru,khadi,active,reflex,den2-new:S²14,d1190,unreconciled_transcription,tiyya,d1190,,current-DEDR target inherited from the same DEN new-entry segment; agent transcription lacks a unique exact or diacritic-insensitive current-DEDR corroboration,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 475, entry S²14]",274fd84cf23d3769c8e61c8f5533980cdd29241bb888294b225674ce08998517
2026-08-19,p475:u015:f002,p475:u015,2,475,S214,DEDS,form,Tulu,,kadale,a rag,active,reflex,den2-new:S²14,d1190,installed_form,Tulu,d1190,burrow-emeneau1972den2:p475:u015:f002,DEN new entry resolved by exact language-and-form corroboration; agent transcription exactly corroborated by current DEDR,,source-image/current-DEDR reconciled,no,"burrow-emeneau1972den2[p. 475, entry S²14]",e3dd3b55764f3e56eda3fb015942cc8fb9a326604d2f2cf164b4e26a4302bb24
2026-08-19,p475:u015:f003,p475:u015,2,475,S214,DEDS,form,Gondi,Mu.,gatla,cloth,active,reflex,den2-new:S²14,d1190,installed_form,muria,d1190,burrow-emeneau1972den2:p475:u015:f003,DEN new entry resolved by exact language-and-form corroboration; agent transcription exactly corroborated by current DEDR,,source-image/current-DEDR reconciled,no,"burrow-emeneau1972den2[p. 475, entry S²14]",9b15acee7ec7addb5110d047cc033989b5178b4884163f6a6ff8baeeaa7f9e60
2026-08-19,p475:u015:f004,p475:u015,2,475,S214,DEDS,form,Gondi,G.,getli,cloth,active,reflex,den2-new:S²14,d1190,installed_form,gommu,d1190,burrow-emeneau1972den2:p475:u015:f004,DEN new entry resolved by exact language-and-form corroboration; agent transcription exactly corroborated by current DEDR,,source-image/current-DEDR reconciled,no,"burrow-emeneau1972den2[p. 475, entry S²14]",539febb9a96cfe31c4ddc9c535a685fafa4f42f0dc65d98a6f65920834bd8a8a
2026-08-19,p475:u015:f005,p475:u015,2,475,S214,DEDS,form,Gondi,Ma.,"getla, gette",cloth,active,reflex,den2-new:S²14,d1190,unreconciled_transcription,maria,d1190,,current-DEDR target inherited from the same DEN new-entry segment; agent transcription lacks a unique exact or diacritic-insensitive current-DEDR corroboration,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 475, entry S²14]",973b60c034a52145f1ab354811b43cada1abd58ec3554909bbfae18dfb9dc8ed
2026-08-19,p475:u015:f006,p475:u015,2,475,S214,DEDS,form,Gondi,L.,"gete, gende",cloth,active,reflex,den2-new:S²14,d1190,unreconciled_transcription,maria,d1190,,current-DEDR target inherited from the same DEN new-entry segment; agent transcription lacks a unique exact or diacritic-insensitive current-DEDR corroboration,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 475, entry S²14]",f1605fcf67ef78d8210d8ca44d923bfdee2f52e756e36f875506f44450f72e0b
2026-08-19,p475:u016,,2,475,S214A,DEDS,record,,,,,,,den2-new:S²14A,d1289,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den2[p. 475, entry S²14A]",b2837e3c402587f491f4e6f16307c27874eb1a5d62dec2372fbf8e21ef50196e
2026-08-19,p475:u016:f001,p475:u016,2,475,S214A,DEDS,form,Parji,,garum gōli,fox,active,reflex,den2-new:S²14A,d1289,installed_form,Parji,d1289,burrow-emeneau1972den2:p475:u016:f001,DEN new entry resolved by exact language-and-form corroboration; agent transcription exactly corroborated by current DEDR,,source-image/current-DEDR reconciled,no,"burrow-emeneau1972den2[p. 475, entry S²14A]",066ffc28736719cfb6c42f5c8ea7b37dbe4f712f3b072ed2a61114d8f1b853ef
2026-08-19,p475:u016:f002,p475:u016,2,475,S214A,DEDS,form,Brahui,,kharma,wolf,queried,comparison_only,den2-new:S²14A,d1289,excluded_nonaccepted,,,,tentative form retained in source prose without a rank-1 reflex edge,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 475, entry S²14A]",884674395e8b81175050fffd6531feaea26156943d4440ff06bb53e97041b8e8
2026-08-19,p475:u017,,2,475,S215,DEDS,record,,,,,,,den2-new:S²15,,raw_segment_audited,,,,structured raw segment retained in audit; 0 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den2[p. 475, entry S²15]",720442607912a5231b4c5b2fa5e42006f4968542ef8ec42c2db10357e07e3c9f
2026-08-19,p475:u017:f001,p475:u017,2,475,S215,DEDS,form,Tamil,,"karunīr, ceṉ-karunīr",water lily,active,reflex,den2-new:S²15,,unresolved_target,Tamil,,,DEN new-entry form has no current-DEDR language/form corroboration,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 475, entry S²15]",ea7d6d83f709177a57e733c28dd714b6d899f08cb8c0d6af21c3126430e05920
2026-08-19,p475:u017:f002,p475:u017,2,475,S215,DEDS,form,Malayalam,,ceṉ-karinīr,water lily,active,reflex,den2-new:S²15,,unresolved_target,Malayalam,,,DEN new-entry form has no current-DEDR language/form corroboration,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 475, entry S²15]",78fc08611f845cc1752412b945d40e74fd3d11d96b3e39c17c3846a15e239d59
2026-08-19,p475:u017:f003,p475:u017,2,475,S215,DEDS,form,Telugu,,"kaluva, ceṉgaluva",water lily; red water lily,queried,reflex,den2-new:S²15,,excluded_nonaccepted,,,,tentative form retained in source prose without a rank-1 reflex edge,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 475, entry S²15]",7285a945b458d0fa5da309a84b389bdde067e9751e99d01f487a3519f47e1e8d
2026-08-19,p475:u018,,2,475,S216,DEDS,record,,,,,,,den2-new:S²16,d1396,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den2[p. 475, entry S²16]",4fe66a5e0d9f8ab3f4dce7369182ba7f879bc53016be3e5e1eeb92e5d84cc0b5
2026-08-19,p475:u018:f001,p475:u018,2,475,S216,DEDS,form,Kannada,,"karumbu, karubu",to envy; envy,active,reflex,den2-new:S²16,d1396,unreconciled_transcription,Kannada,d1396,,current-DEDR target inherited from the same DEN new-entry segment; agent transcription lacks a unique exact or diacritic-insensitive current-DEDR corroboration,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 475, entry S²16]",1d8f2f2901618d6d9e2baf3c5e5fc283fad72756b2e4c7bf352200c7ebc9d4bb
2026-08-19,p475:u018:f002,p475:u018,2,475,S216,DEDS,form,Kannada,,karuba,an envious man,active,derived,den2-new:S²16,d1396,installed_form,Kannada,d1396,burrow-emeneau1972den2:p475:u018:f002,DEN new entry resolved by unique diacritic-insensitive language-and-form corroboration; agent structure corroborated; diacritics restored from unique current-DEDR match,agent form 'karuba' reconciled as 'kaṟuba',source-image/current-DEDR reconciled,no,"burrow-emeneau1972den2[p. 475, entry S²16]",864ec96ff4df0b41d6f51240cf8995c6deaa62854ef92352c3865ee98d2f5bc0
2026-08-19,p475:u018:f003,p475:u018,2,475,S216,DEDS,form,Kannada,,karubi,a female envious person,active,derived,den2-new:S²16,d1396,installed_form,Kannada,d1396,burrow-emeneau1972den2:p475:u018:f003,DEN new entry resolved by unique diacritic-insensitive language-and-form corroboration; agent structure corroborated; diacritics restored from unique current-DEDR match,agent form 'karubi' reconciled as 'kaṟubi',source-image/current-DEDR reconciled,no,"burrow-emeneau1972den2[p. 475, entry S²16]",60671252c2a34e8abf9279d37d4e435926f6f6ff68bf234333b9e1bf3d918bb4
2026-08-19,p475:u018:f004,p475:u018,2,475,S216,DEDS,form,Kannada,,karubatana,"state of being an envious person, envy",active,derived,den2-new:S²16,d1396,installed_form,Kannada,d1396,burrow-emeneau1972den2:p475:u018:f004,DEN new entry resolved by unique diacritic-insensitive language-and-form corroboration; agent structure corroborated; diacritics restored from unique current-DEDR match,agent form 'karubatana' reconciled as 'kaṟubatana',source-image/current-DEDR reconciled,no,"burrow-emeneau1972den2[p. 475, entry S²16]",939a2a173af26e14469cf2c8dd97d02f14621898fdd0f7d5ea360c9ca2d9a457
2026-08-19,p475:u018:f005,p475:u018,2,475,S216,DEDS,form,Gondi,Ch. / W.,"karvitana, karwītana",to envy,queried,reflex,den2-new:S²16,d1396,excluded_nonaccepted,,,,tentative form retained in source prose without a rank-1 reflex edge,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 475, entry S²16]",82a380bdb08db633889657e3d1efe35ce2feebd60bc86b91259d789c5d84a45c
2026-08-19,p475:u019,,2,475,S217,DEDS,record,,,,,,,den2-new:S²17,d1555,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den2[p. 475, entry S²17]",fc635617a7ceef43563c3252dac7e4879f27167aecee5a34d04911a7940cb4b2
2026-08-19,p475:u019:f001,p475:u019,2,475,S217,DEDS,form,Parji,,kipra,a snail's shell,active,reflex,den2-new:S²17,d1555,installed_form,Parji,d1555,burrow-emeneau1972den2:p475:u019:f001,DEN new entry resolved by exact language-and-form corroboration; agent transcription exactly corroborated by current DEDR,,source-image/current-DEDR reconciled,no,"burrow-emeneau1972den2[p. 475, entry S²17]",211c2901c071b25aab20e55b040865a4e893c735fc72b68e4ac69f822b47f7a6
2026-08-19,p475:u019:f002,p475:u019,2,475,S217,DEDS,form,Pengo,,kipri,"shell (of snail, etc.); skull",active,reflex,den2-new:S²17,d1555,installed_form,Pengo,d1555,burrow-emeneau1972den2:p475:u019:f002,DEN new entry resolved by exact language-and-form corroboration; agent transcription exactly corroborated by current DEDR,,source-image/current-DEDR reconciled,no,"burrow-emeneau1972den2[p. 475, entry S²17]",e8af674b572471c790cc028ded65d22633436233cd3d31f97f678fae4e3f7a95
2026-08-19,p475:u019:f003,p475:u019,2,475,S217,DEDS,form,Manda,,kirpa,shell,active,reflex,den2-new:S²17,d1555,unreconciled_transcription,Manda,d1555,,current-DEDR target inherited from the same DEN new-entry segment; agent transcription lacks a unique exact or diacritic-insensitive current-DEDR corroboration,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 475, entry S²17]",be2d324cbdd33979c9e64a2fa782b6055b6eacfe96da76339464eef47f95a0ef
2026-08-19,p475:u019:f004,p475:u019,2,475,S217,DEDS,form,Kuwi,Mah.,kirpa,skull,active,reflex,den2-new:S²17,d1555,installed_form,Kuwi,d1555,burrow-emeneau1972den2:p475:u019:f004,DEN new entry resolved by unique diacritic-insensitive language-and-form corroboration; agent structure corroborated; diacritics restored from unique current-DEDR match,agent form 'kirpa' reconciled as 'kirpā',source-image/current-DEDR reconciled,no,"burrow-emeneau1972den2[p. 475, entry S²17]",cb6ebed7a3fbf446607186cf569c5ad07d41fc6fa6c4db9373eb3d71aead19f0
2026-08-19,p475:u020,,2,475,S218,DEDS,record,,,,,,,den2-new:S²18,d1626,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den2[p. 475, entry S²18]",4ba4bd4b525fe6f60df72696d06bbeec39f84c597347abebfd9f6ddd0c2f7b73
2026-08-19,p475:u020:f001,p475:u020,2,475,S218,DEDS,form,Parji,,"kukondi, kukandi",leopard,active,reflex,den2-new:S²18,d1626,unreconciled_transcription,Parji,d1626,,current-DEDR target inherited from the same DEN new-entry segment; agent transcription lacks a unique exact or diacritic-insensitive current-DEDR corroboration,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 475, entry S²18]",bea7f6f9ce61854bcc54d53d281bfe27f946cc224c2b252562c927759795f793
2026-08-19,p475:u020:f002,p475:u020,2,475,S218,DEDS,form,Gondi,Koya Su.,kukkal,leopard,active,reflex,den2-new:S²18,d1626,installed_form,koya,d1626,burrow-emeneau1972den2:p475:u020:f002,DEN new entry resolved by unique diacritic-insensitive language-and-form corroboration; agent structure corroborated; diacritics restored from unique current-DEDR match,agent form 'kukkal' reconciled as 'kukkāl',source-image/current-DEDR reconciled,no,"burrow-emeneau1972den2[p. 475, entry S²18]",0c0f3eab21ff9ae1c37178f9de758a306dd7e12045d3e1dd0a1b9ecafa7c85cf
2026-08-19,p475:u021,,2,475,S219,DEDS,record,,,,,,,den2-new:S²19,d1634,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den2[p. 475, entry S²19]",d0e2bfd201a9288950a7f9e778641a8fa886c994c5e62751aaab016bb249dbbc
2026-08-19,p475:u021:f001,p475:u021,2,475,S219,DEDS,form,Telugu,,"kunkati, kukati",a lock or tuft of hair; crest of peacock,active,reflex,den2-new:S²19,d1634,unreconciled_transcription,Telugu,d1634,,current-DEDR target inherited from the same DEN new-entry segment; agent transcription lacks a unique exact or diacritic-insensitive current-DEDR corroboration,,source structure reviewed; exclusion or unresolved state is explicit,no,"burrow-emeneau1972den2[p. 475, entry S²19]",dff77b997aebe8c69e5c4e84c45d9d39e523991b03ae80671e6e7fd733cb069c
2026-08-19,p475:u021:f002,p475:u021,2,475,S219,DEDS,form,Gondi,Ma.,kukur(i),cock's comb,active,reflex,den2-new:S²19,d1634,installed_form,maria,d1634,burrow-emeneau1972den2:p475:u021:f002,DEN new entry resolved by exact language-and-form corroboration; agent transcription exactly corroborated by current DEDR,,source-image/current-DEDR reconciled,no,"burrow-emeneau1972den2[p. 475, entry S²19]",da1f1e856fc9d5c0347b511231152fbc6f92972955f2b46b4d77ddb23812be91
2026-08-19,p475:u021:f003,p475:u021,2,475,S219,DEDS,form,Gondi,Ko.,kukur,cock's comb,active,reflex,den2-new:S²19,d1634,installed_form,koya,d1634,burrow-emeneau1972den2:p475:u021:f003,DEN new entry resolved by unique diacritic-insensitive language-and-form corroboration; agent structure corroborated; diacritics restored from unique current-DEDR match,agent form 'kukur' reconciled as 'kukuṛ',source-image/current-DEDR reconciled,no,"burrow-emeneau1972den2[p. 475, entry S²19]",ff0db9c01486eb5ed104289a251055739c8607d6cf7451fc605f66dd83fb418f
2026-08-19,p475:u021:f004,p475:u021,2,475,S219,DEDS,form,Gondi,Koya Su.,kukod,cock's comb,active,reflex,den2-new:S²19,d1634,installed_form,koya,d1634,burrow-emeneau1972den2:p475:u021:f004,DEN new entry resolved by unique diacritic-insensitive language-and-form corroboration; agent structure corroborated; diacritics restored from unique current-DEDR match,agent form 'kukod' reconciled as 'kūkōḍ',source-image/current-DEDR reconciled,no,"burrow-emeneau1972den2[p. 475, entry S²19]",e401a84092ead50d39ea8db5f9af63adfc32dcb394167c03c76d01e7ab43bf47
2026-08-19,p475:u021:f005,p475:u021,2,475,S219,DEDS,form,Gondi,A. Su.,kokkōr,cock's comb,active,reflex,den2-new:S²19,d1634,installed_form,adil,d1634,burrow-emeneau1972den2:p475:u021:f005,DEN new entry resolved by exact language-and-form corroboration; agent transcription exactly corroborated by current DEDR,,source-image/current-DEDR reconciled,no,"burrow-emeneau1972den2[p. 475, entry S²19]",a2a15bacb39f641ee9b01c69a575b6d5697acabef2a009c95ef617866e9aa68a
2026-08-19,p475:u021:f006,p475:u021,2,475,S219,DEDS,form,Konda,B.,kukuti,hair,active,reflex,den2-new:S²19,d1634,installed_form,Konda,d1634,burrow-emeneau1972den2:p475:u021:f006,DEN new entry resolved by unique diacritic-insensitive language-and-form corroboration; agent structure corroborated; diacritics restored from unique current-DEDR match,agent form 'kukuti' reconciled as 'kukuṭi',source-image/current-DEDR reconciled,no,"burrow-emeneau1972den2[p. 475, entry S²19]",c1e8362072d68b75141c07e0a641fe9a95f8229faf85085defc752e3b2242c45
2026-08-19,p475:u022,,2,475,S220,DEDS,record,,,,,,,den2-new:S²20,d1665,raw_segment_audited,,,,structured raw segment retained in audit; 1 current DEDR target(s) resolved,,page-agent structure reviewed; running text pending diplomatic verification,unreviewed,"burrow-emeneau1972den2[p. 475, entry S²20]",17df7f77b5b4953c791dade7ab176293742518eb1ccdbb033ba1366bc78bb966
2026-08-19,p475:u022:f001,p475:u022,2,475,S220,DEDS,form,Gondi,Ph.,kuṭar,chaff,active,reflex,den2-new:S²20,d1665,installed_form,mandla,d1665,burrow-emeneau1972den2:p475:u022:f001,DEN new entry resolved by unique diacritic-insensitive language-and-form corroboration; agent structure corroborated; diacritics restored from unique current-DEDR match,agent form 'kuṭar' reconciled as 'kuṭār',source-image/current-DEDR reconciled,no,"burrow-emeneau1972den2[p. 475, entry S²20]",8f7f224b2d1b63e13594bc5b9b7277a3a719d184aa0e817bbe3f6bc536b4eb3a
2026-08-19,p475:u022:f002,p475:u022,2,475,S220,DEDS,form,Gondi,A. Su.,kuṭṭar,corn without grains,active,reflex,den2-new:S²20,d1665,installed_form,adil,d1665,burrow-emeneau1972den2:p475:u022:f002,DEN new entry resolved by unique diacritic-insensitive language-and-form corroboration; agent structure corroborated; diacritics restored from unique current-DEDR match,agent form 'kuṭṭar' reconciled as 'kuṭṭār',source-image/current-DEDR reconciled,no,"burrow-emeneau1972den2[p. 475, entry S²20]",f4b334c7ae3d0d3a5d25d20ae025838315c5133d9f5d4a213e88ad0e794d138c
