Item	PDF_Page	Printed_Page	Column	Header_OCR	Site	Role	Site_OCR	Raw_OCR	Raw_OCR_Primary	Raw_OCR_Secondary	Raw_OCR_Latin	OCR_Pass	Blank	Alignment_Note	Transcription	Review	Uncertainty
17	29	22	2	17. nail	HJN	target	HJN	1 n20 /2 nak*un	1 n20 /2 nak*un	1 n20 /2 nak*un	1 n-0 /2 nakħ*un	tesseract_psm6	0	token=HJN;edit=0;score=0.00		pending	
17	29	22	2	17. nail	HFT	target	HFT	1 nd 72 nak*un	1 nd 72 nak*un	1 nd 72 nak*un	1 na /2 nakbun	tesseract_psm6	0	token=HFT;edit=0;score=0.00		pending	
17	29	22	2	17. nail	HNG	target	HNG	1 no	1 no	1 no	1 no	tesseract_psm6	0	token=HNG;edit=0;score=0.00		pending	
17	29	22	2	17. nail	BPL	comparison	BPL	1 noho	1 noho	1 noho	1 noho	tesseract_psm6	0	token=BPL;edit=0;score=0.00		audit-only comparison	
17	29	22	2	17. nail	HTR	target	HTR	1 nha	1 nha	1 nhu	1 nhu	tesseract_psm6	0	token=HTR;edit=0;score=0.00		pending	
17	29	22	2	17. nail	HLH	target	LH	1 nu 72 nak*®un	1 nu 72 nak*®un	1 nu 72 nak*®un	1 nu /2 nakħun	tesseract_psm6	0	token=LH;edit=1;score=1.00		pending	
17	29	22	2	17. nail	PBG	comparison	PBG	4 naf	4 naf	4 naf	4 naf	tesseract_psm6	0	token=PBG;edit=0;score=0.00		audit-only comparison	
17	29	22	2	17. nail	HIN	comparison	HIN	3 nak® 72 nak*un	3 nak® 72 nak*un	3 nak® 72 nak*un	3 nakh 7/2 nakħun	tesseract_psm6	0	token=HIN;edit=0;score=0.00		audit-only comparison	
17	29	22	2	17. nail	PUN	comparison	PUN	1 no®	1 no®	1 no®	1 no»	tesseract_psm6	0	token=PUN;edit=0;score=0.00		audit-only comparison	
18	29	22	3	18. 1	HRT	target	HRT	1 tangy {2 pall lat	1 tangy {2 pall lat	Lang {2 pall lat	1 tang t2 pall lat	tesseract_psm6	0	token=HRT;edit=0;score=0.00		pending	
18	29	22	3	18. 1	HJN	target	HJN	1 {arg	1 {arg	Laijg	1 tang	tesseract_psm6	0	token=HJN;edit=0;score=0.00		pending	
18	29	22	3	18. 1	HFT	target	HFT	1 tan /3 lat*	1 tan /3 lat*	1 tan /3 lat	1 tan /3 lag*	tesseract_psm6	0	token=HFT;edit=0;score=0.00		pending	
18	29	22	3	18. 1	HNG	target	HNG	1 tang /3 lat	1 tang /3 lat	1 tang /3 lat	1 tang }3 lag	tesseract_psm6	0	token=HNG;edit=0;score=0.00		pending	
18	29	22	3	18. 1	BPL	comparison	BPL	2 pda	2 pda	2 pda	2 pãa	tesseract_psm6	0	token=BPL;edit=0;score=0.00		audit-only comparison	
18	29	22	3	18. 1	HTR	target	HTR	2 pana	2 pana	2 pana	2 pam	tesseract_psm6	0	token=HTR;edit=0;score=0.00		pending	
18	29	22	3	18. 1	HLH	target	HLH	1 tang	1 tang	1 tang	1 tang	tesseract_psm6	0	token=HLH;edit=0;score=0.00		pending	
18	29	22	3	18. 1	PBG	comparison	PBG	4 kutTja	4 kutTja	4 kutTja	4 kutTja	tesseract_psm6	0	token=PBG;edit=0;score=0.00		audit-only comparison	
18	29	22	3	18. 1	HIN	comparison	HIN	1 {an	1 {an	1 {an	1 tap	tesseract_psm6	0	token=HIN;edit=0;score=0.00		audit-only comparison	
18	29	22	3	18. 1	PUN	comparison	PUN	3 Iat*	3 Iat*	3 Iat*	3 lat	tesseract_psm6	0	token=PUN;edit=0;score=0.00		audit-only comparison	
19	29	22	1	19. skim	HRT	target	HRT	1 k*al /2 kealadt	1 k*al /2 kealadt	1 k*al /2 kealadt	1 kħal /2 k*aladi	tesseract_psm6	0	token=HRT;edit=0;score=0.00		pending	
19	29	22	1	19. skim	HJN	target	HJN	1 kal	1 kal	1 kal	1 kħal	tesseract_psm6	0	token=HJN;edit=0;score=0.00		pending	
19	29	22	1	19. skim	HFT	target	HFT	3 tfamcli	3 tfamcli	3 tfamcli	3 tfamçi	tesseract_psm6	0	token=HFT;edit=0;score=0.00		pending	
19	29	22	1	19. skim	HNG	target	HNG	1 k*al.	1 k*al.	1 k*al.	1 kbħal.	tesseract_psm6	0	token=HNG;edit=0;score=0.00		pending	
19	29	22	1	19. skim	BPL	comparison	BPL	1 khal	1 khal	1 khal	1 kbal	tesseract_psm6	0	token=BPL;edit=0;score=0.00		audit-only comparison	
19	29	22	1	19. skim	HTR	target	HTR	1 khal	1 khal	1 khal	1 kħal	tesseract_psm6	0	token=HTR;edit=0;score=0.00		pending	
19	29	22	1	19. skim	HLH	target	HLH	2 k*al 73 tfamdi	2 k*al 73 tfamdi	2 k*al 73 tfamdi	1 kal 7/3 tfanmdi	tesseract_psm6	0	token=HLH;edit=0;score=0.00		pending	
19	29	22	1	19. skim	PBG	comparison	PBG	3 tfamari /5 mas	3 tfamari /5 mas	3 tfamari /5 mas	3 tfamaci /S mas	tesseract_psm6	0	token=PBG;edit=0;score=0.00		audit-only comparison	
19	29	22	1	19. skim	HIN	comparison	HIN	3 tfamct /4 tface	3 tfamct /4 tface	3 tfamct /4 tface	3 tfamçi 14 tfarca	tesseract_psm6	0	token=HIN;edit=0;score=0.00		audit-only comparison	
19	29	22	1	19. skim	PUN	comparison	PUN	1 kal.	1 kal.	1 kal.	1 kħal.	tesseract_psm6	0	token=PUN;edit=0;score=0.00		audit-only comparison	
20	29	22	2	20. bone	HRT	target	HRT	1 had-t	1 had-t	1 had-t	1 had- i	tesseract_psm6	0	token=HRT;edit=0;score=0.00		pending	
20	29	22	2	20. bone	HJN	target	HJN	1 had- 1	1 had- 1	1 had- 1	1 haq. i	tesseract_psm6	0	token=HJN;edit=0;score=0.00		pending	
20	29	22	2	20. bone	HFT	target	HFT	1 had-t	1 had-t	1 had-t	1 had-i	tesseract_psm6	0	token=HFT;edit=0;score=0.00		pending	
20	29	22	2	20. bone	HNG	target	HNG	1 had: !	1 had: !	1 had: !	1 had-i	tesseract_psm6	0	token=HNG;edit=0;score=0.00		pending	
20	29	22	2	20. bone	BPL	comparison	BPL	1 had-i	1 had-i	1 had-i	1 had-i	tesseract_psm6	0	token=BPL;edit=0;score=0.00		audit-only comparison	
20	29	22	2	20. bone	HTR	target	HTR	1 had: !	1 had: !	1 had: !	1 haq: !	tesseract_psm6	0	token=HTR;edit=0;score=0.00		pending	
20	29	22	2	20. bone	HLH	target	HLH	1 had- 1!	1 had- 1!	1 had- 1!	1 had.-i	tesseract_psm6	0	token=HLH;edit=0;score=0.00		pending	
20	29	22	2	20. bone	PBG	comparison	PBG	2 acdi	2 acdi	2 acdi	2 artdi	tesseract_psm6	0	token=PBG;edit=0;score=0.00		audit-only comparison	
20	29	22	2	20. bone	HIN	comparison	HIN	1 hadqd- 1	1 hadqd- 1	1 hadqd- 1	1 hadq-i	tesseract_psm6	0	token=HIN;edit=0;score=0.00		audit-only comparison	
20	29	22	2	20. bone	PUN	comparison	PUN	1 had: !	1 had: !	1 had: !	1 had- i	tesseract_psm6	0	token=PUN;edit=0;score=0.00		audit-only comparison	
21	29	22	3	21. heart	HRT	target	HRT	1 gel /2 man	1 gel /2 man	1 gel /2 man	1 dtl /2 man	tesseract_psm6	0	token=HRT;edit=0;score=0.00		pending	
21	29	22	3	21. heart	HJN	target	HJN	1 gil /3 kaldga	1 gil /3 kaldga	1 gil /3 kaldga	1 gil 7/3 kaldz3a	tesseract_psm6	0	token=HJN;edit=0;score=0.00		pending	
21	29	22	3	21. heart	HFT	target	HFT	1 del 7/2 man	1 del 7/2 man	1 del 7/2 man	1 di! /2 man	tesseract_psm6	0	token=HFT;edit=0;score=0.00		pending	
21	29	22	3	21. heart	HNG	target	HNG	1 gel 74 d3ugar	1 gel 74 d3ugar	1 gel 74 d3ugar	1 gil 44 d3igar	tesseract_psm6	0	token=HNG;edit=0;score=0.00		pending	
21	29	22	3	21. heart	BPL	comparison	BPL	1 gel	1 gel	1 gel	1 dul	tesseract_psm6	0	token=BPL;edit=0;score=0.00		audit-only comparison	
21	29	22	3	21. heart	HTR	target	HTR	1 gel 72 man	1 gel 72 man	1 gel 72 man	1 di! 7/2 man	tesseract_psm6	0	token=HTR;edit=0;score=0.00		pending	
21	29	22	3	21. heart	HLH	target	HLH	1 dul 73 kaldga	1 dul 73 kaldga	1 dul 73 kaldga	1 dt! /3 kaldza	tesseract_psm6	0	token=HLH;edit=0;score=0.00		pending	
21	29	22	3	21. heart	PBG	comparison	PBG	4 dzi*	4 dzi*	4 dzi*	4 dzi”	tesseract_psm6	0	token=PBG;edit=0;score=0.00		audit-only comparison	
21	29	22	3	21. heart	HIN	comparison	HIN	1 del /2 man	1 del /2 man	1 del /2 man	1 di! /2 man	tesseract_psm6	0	token=HIN;edit=0;score=0.00		audit-only comparison	
21	29	22	3	21. heart	PUN	comparison	PUN	1 dele	1 dele	1 dele	1 dele	tesseract_psm6	0	token=PUN;edit=0;score=0.00		audit-only comparison	
22	29	22	1	22. blood	HRT	target	HRT	1 leu	1 leu	1 leu	1 lau	tesseract_psm6	0	token=HRT;edit=0;score=0.00		pending	
22	29	22	1	22. blood	HJN	target	HIN	1 leu 72 kun	1 leu 72 kun	1 leu 72 kun	1 lsu 7/2 kħun	tesseract_psm6	0	token=HIN;edit=1;score=1.00		pending	
22	29	22	1	22. blood	HFT	target	HFT	1 law 7/3 loji /2 k*un	1 law 7/3 loji /2 k*un	1 law 7/3 loji /2 k*un	1 law /3 loji /2 kħun	tesseract_psm6	0	token=HFT;edit=0;score=0.00		pending	
22	29	22	1	22. blood	HNG	target	HNG	1 lahu	1 lahu	1 lahu	1 lahu	tesseract_psm6	0	token=HNG;edit=0;score=0.00		pending	
22	29	22	1	22. blood	BPL	comparison	BPL	1 lohu /2 k®un	1 lohu /2 k®un	1 lohu /2 k®un	1 lohu 7/2 kħbun	tesseract_psm6	0	token=BPL;edit=0;score=0.00		audit-only comparison	
22	29	22	1	22. blood	HTR	target	HTR	2 k*un-	2 k*un-	2 k*un-	2 kħun-	tesseract_psm6	0	token=HTR;edit=0;score=0.00		pending	
22	29	22	1	22. blood	HLH	target	HLH	2 lahu	2 lahu	2 lahu	1 lahu	tesseract_psm6	0	token=HLH;edit=0;score=0.00		pending	
22	29	22	1	22. blood	PBG	comparison	P8G	2 kun	2 kun	2 kun	2 kun	tesseract_psm6	0	token=PBG;edit=0;score=0.00		audit-only comparison	
22	29	22	1	22. blood	HIN	comparison	HIN	1 lohu /2 k*®*u-n 73 rakt	1 lohu /2 k*®*u-n 73 rakt	1 lohu /2 k*®*u-n 73 rakt	1 lohu /2 kħu.n 4/3 rakt	tesseract_psm6	0	token=HIN;edit=0;score=0.00		audit-only comparison	
22	29	22	1	22. blood	PUN	comparison	PUN	1 la¥	1 la¥	1 la¥	"1 la"""	tesseract_psm6	0	token=PUN;edit=0;score=0.00		audit-only comparison	
23	29	22	2	23. urine	HRT	target	HRT	1 mut	1 mut	1 mut	1 mug	tesseract_psm6	0	token=HRT;edit=0;score=0.00		pending	
23	29	22	2	23. urine	HJN	target	HJN	2 pefab	2 pefab	2 pefab	2 pefab	tesseract_psm6	0	token=HJN;edit=0;score=0.00		pending	
23	29	22	2	23. urine	HFT	target	HFT	1 mutce /1 mut	1 mutce /1 mut	1 mutce /1 mut	1 mugc> /1 muġ	tesseract_psm6	0	token=HFT;edit=0;score=0.00		pending	
23	29	22	2	23. urine	HNG	target	HNG	1 mut	1 mut	1 mut	1 mut	tesseract_psm6	0	token=HNG;edit=0;score=0.00		pending	
23	29	22	2	23. urine	BPL	comparison	BPL	1 mut /2 pesab	1 mut /2 pesab	1 mut /2 pesab	1 mug /2 pesab	tesseract_psm6	0	token=BPL;edit=0;score=0.00		audit-only comparison	
23	29	22	2	23. urine	HTR	target	HTR	1 mut	1 mut	1 mut	1 mut	tesseract_psm6	0	token=HTR;edit=0;score=0.00		pending	
23	29	22	2	23. urine	HLH	target	HLH	1 mut	1 mut	1 mut	1 mug	tesseract_psm6	0	token=HLH;edit=0;score=0.00		pending	
23	29	22	2	23. urine	PBG	comparison	PBG	1 mutf /2 pifab	1 mutf /2 pifab	1 mutf /2 pifab	1 mutf /2 pifab	tesseract_psm6	0	token=PBG;edit=0;score=0.00		audit-only comparison	
23	29	22	2	23. urine	HIN	comparison	HIN	1 mutac /1 mutca /2 pif	1 mutac /1 mutca /2 pif	1 mutac /1 mutca /2 pif	1 muțəc /1 mutrə /2 pif:	tesseract_psm6	0	token=HIN;edit=0;score=0.00		audit-only comparison	
23	29	22	2	23. urine	PUN	comparison	PUN	2 ptfab	2 ptfab	2 ptfab	2 pıfab	tesseract_psm6	0	token=PUN;edit=0;score=0.00		audit-only comparison	
24	29	22	3	24. feces	HRT	target	HRT	1 gu	1 gu	1 gu	1 gu	tesseract_psm6	0	token=HRT;edit=0;score=0.00		pending	
24	29	22	3	24. feces	HJN	target	HJN	2 dzangal /3hagan	2 dzangal /3hagan	2 dzangal /3hagan	2 dzangal /3hagan	tesseract_psm6	0	token=HJN;edit=0;score=0.00		pending	
24	29	22	3	24. feces	HFT	target	HFT	4 fatt /2 dgangal	4 fatt /2 dgangal	4 fatt /2 dgangal	4 tați 7/2 d3aggal	tesseract_psm6	0	token=HFT;edit=0;score=0.00		pending	
24	29	22	3	24. feces	HNG	target	HNG	1 gO 7/4 tat-i	1 gO 7/4 tat-i	1 gO 7/4 tat-i	1 gū +74 tatț-ì	tesseract_psm6	0	token=HNG;edit=0;score=0.00		pending	
24	29	22	3	24. feces	BPL	comparison	BPL	1 gu	1 gu	1 gu	1 gu	tesseract_psm6	0	token=BPL;edit=0;score=0.00		audit-only comparison	
24	29	22	3	24. feces	HTR	target	HTR	1 gu	1 gu	1 gu	í gu	tesseract_psm6	0	token=HTR;edit=0;score=0.00		pending	
24	29	22	3	24. feces	HLH	target	HLH	1 gu /4 {at-l	1 gu /4 {at-l	1 gu /4 {at-l	1 gu 7/4 tațt-i	tesseract_psm6	0	token=HLH;edit=0;score=0.00		pending	
24	29	22	3	24. feces	PBG	comparison	PBG	1 gf fab HIN 1 gu /4 {ati	1 gf fab HIN 1 gu /4 {ati	1 gf fab HIN 1 gu /4 {ati	1 güd fab HIN 1 gu /4 taţi	tesseract_psm6	0	token=PBG;edit=0;score=0.00;continued OCR line		audit-only comparison	
24	29	22	3	24. feces	HIN	comparison						tesseract_psm6	1	site label absent from OCR		audit-only comparison	
24	29	22	3	24. feces	PUN	comparison	PUN	4 tat-i	4 tat-i	4 tat-i	4 tat-i	tesseract_psm6	0	token=PUN;edit=0;score=0.55		audit-only comparison	
25	29	22	1	25. village	HRT	target	HRT	1 gas	1 gas	1 gas	1 gam	tesseract_psm6	0	token=HRT;edit=0;score=0.00		pending	
25	29	22	1	25. village	HJN	target	HJN	1 gam	1 gam	1 gam	1 gam	tesseract_psm6	0	token=HJN;edit=0;score=0.00		pending	
25	29	22	1	25. village	HFT	target	HET	1 gam	1 gam	1 gam	1 gam	tesseract_psm6	0	token=HET;edit=1;score=1.00		pending	
25	29	22	1	25. village	HNG	target	HNG	1 gaa /1 gd	1 gaa /1 gd	1 gaa /1 gd	1 gam /1 g^ū	tesseract_psm6	0	token=HNG;edit=0;score=0.00		pending	
25	29	22	1	25. village	BPL	comparison	BPL	1 gaa	1 gaa	1 gaa	1 gam	tesseract_psm6	0	token=BPL;edit=0;score=0.00		audit-only comparison	
25	29	22	1	25. village	HTR	target	HTR	1 gam (thatch)	1 gam (thatch)	1 gam (thatch)	1 gam (thatch)	tesseract_psm6	0	token=HTR;edit=0;score=0.00;continued OCR line		pending	
25	29	22	1	25. village	HLH	target	HLH	1 gam	1 gam	1 gam	1 gam	tesseract_psm6	0	token=HLH;edit=0;score=0.00		pending	
25	29	22	1	25. village	PBG	comparison	PBG	1 gae	1 gae	1 gae	1 g4°	tesseract_psm6	0	token=PBG;edit=0;score=0.00		audit-only comparison	
25	29	22	1	25. village	HIN	comparison	HIN	1 gdu	1 gdu	1 gdu	1 gãu	tesseract_psm6	0	token=HIN;edit=0;score=0.00		audit-only comparison	
25	29	22	1	25. village	PUN	comparison	PUN	2 pind-	2 pind-	2 pind-	2 pind-	tesseract_psm6	0	token=PUN;edit=0;score=0.00		audit-only comparison	
26	29	22	2	26. house	HRT	target	HRT	1 g*ac	1 g*ac	1 g*ac	1 għar	tesseract_psm6	0	token=HRT;edit=0;score=0.00		pending	
26	29	22	2	26. house	HJN	target	HJN	1 ghar	1 ghar	1 ghar	1 għar	tesseract_psm6	0	token=HJN;edit=0;score=0.00		pending	
26	29	22	2	26. house	HFT	target	HFT	1 ghace	1 ghace	1 ghace	1 gare	tesseract_psm6	0	token=HFT;edit=0;score=0.00		pending	
26	29	22	2	26. house	HNG	target	HNG	1 ghac	1 ghac	1 ghar	1 għar	tesseract_psm6	0	token=HNG;edit=0;score=0.00		pending	
26	29	22	2	26. house	BPL	comparison	BPL	1 g*ac	1 g*ac	1 g*ac	1 għac	tesseract_psm6	0	token=BPL;edit=0;score=0.00		audit-only comparison	
26	29	22	2	26. house	HTR	target	HTR	1 ghar	1 ghar	1 ghar	1 għar	tesseract_psm6	0	token=HTR;edit=0;score=0.00		pending	
26	29	22	2	26. house	HLH	target	HLH	1 g*ac	1 g*ac	1 g*ac	1 g*arc	tesseract_psm6	0	token=HLH;edit=0;score=0.00		pending	
26	29	22	2	26. house	PBG	comparison	PBG	1 gar	1 gar	1 gar	1 gar	tesseract_psm6	0	token=PBG;edit=0;score=0.00		audit-only comparison	
26	29	22	2	26. house	HIN	comparison	HIN	1 ghar	1 ghar	1 ghar	1 għar	tesseract_psm6	0	token=HIN;edit=0;score=0.00		audit-only comparison	
26	29	22	2	26. house	PUN	comparison	PUN	1 k-are	1 k-are	1 k-are	1 k-ar»	tesseract_psm6	0	token=PUN;edit=0;score=0.00		audit-only comparison	
27	29	22	3	21. roof	HRT	target	HRT	1 tfrat	1 tfrat	1 tfrat	1 tf*at	tesseract_psm6	0	token=HRT;edit=0;score=0.00		pending	
27	29	22	3	21. roof	HJN	target	HIN	1 tfhat /2 tfajat	1 tfhat /2 tfajat	1 tfhat /2 tfajat	1 tfħag 12 tfħajat	tesseract_psm6	0	token=HIN;edit=1;score=1.00		pending	
27	29	22	3	21. roof	HFT	target	HFT	1 tfrat	1 tfrat	1 tfrat	1 tfħat	tesseract_psm6	0	token=HFT;edit=0;score=0.00		pending	
27	29	22	3	21. roof	HNG	target	HNG	1 tf*at	1 tf*at	1 tf*at	1 tf*at	tesseract_psm6	0	token=HNG;edit=0;score=0.00		pending	
27	29	22	3	21. roof	BPL	comparison	BPL	1 tfat	1 tfat	1 tfat	1 tfat	tesseract_psm6	0	token=BPL;edit=0;score=0.00		audit-only comparison	
27	29	22	3	21. roof	HTR	target	HTR	1 tfhat 13 tfan	1 tfhat 13 tfan	1 tfhat 13 tfan	1 tfhag 13 tfan	tesseract_psm6	0	token=HTR;edit=0;score=0.00		pending	
27	29	22	3	21. roof	HLH	target	HLH	1 tfat	1 tfat	1 tfat	1 tfaäat	tesseract_psm6	0	token=HLH;edit=0;score=0.00		pending	
27	29	22	3	21. roof	PBG	comparison	PBG	4 tfapac	4 tfapac	4 tfapac	4 tfapac	tesseract_psm6	0	token=PBG;edit=0;score=0.00		audit-only comparison	
27	29	22	3	21. roof	HIN	comparison	HIN	1 tfhat	1 tfhat	1 tfhat	1 tfhat	tesseract_psm6	0	token=HIN;edit=0;score=0.00		audit-only comparison	
27	29	22	3	21. roof	PUN	comparison	PUN	1 tfhak	1 tfhak	1 tfhak	1 tf*at	tesseract_psm6	0	token=PUN;edit=0;score=0.00		audit-only comparison	
28	29	22	1	28. door	HRT	target	HRT	1 kavad /2 bacana	1 kavad /2 bacana	1 kavad /2 bacana	1 kavad 1/2 barana	tesseract_psm6	0	token=HRT;edit=0;score=0.00		pending	
28	29	22	1	28. door	HJN	target	HJN	1 kavad /1 kuad	1 kavad /1 kuad	1 kavad /1 kuad	ł kavad 1/1 kuadq	tesseract_psm6	0	token=HJN;edit=0;score=0.00		pending	
28	29	22	1	28. door	HFT	target	HFT	1 kwadq /3 darvaza	1 kwadq /3 darvaza	1 kwadq /3 darvaza	1 kwāq /3 darvaza	tesseract_psm6	0	token=HFT;edit=0;score=0.00		pending	
28	29	22	1	28. door	HNG	target	HNG	1 kavad /4 taxte	1 kavad /4 taxte	1 kavad /4 taxte	í kavad /4 ftaxġe	tesseract_psm6	0	token=HNG;edit=0;score=0.00		pending	
28	29	22	1	28. door	BPL	comparison	BPL	1 kuvar /2 barana	1 kuvar /2 barana	1 kuvar /2 barana	1 kivar 12 baraņa	tesseract_psm6	0	token=BPL;edit=0;score=0.00		audit-only comparison	
28	29	22	1	28. door	HTR	target	HTR	2 bdjno	2 bdjno	2 bdjno	2 bäjno	tesseract_psm6	0	token=HTR;edit=0;score=0.00		pending	
28	29	22	1	28. door	HLH	target	HLH	1 kevad /2 barana	1 kevad /2 barana	1 kevad /2 barana	1 kıvadq /2 barana	tesseract_psm6	0	token=HLH;edit=0;score=0.00		pending	
28	29	22	1	28. door	PBG	comparison	PBG	3 duarwadze	3 duarwadze	3 duarwadze	3 duarwadze	tesseract_psm6	0	token=PBG;edit=0;score=0.00		audit-only comparison	
28	29	22	1	28. door	HIN	comparison	HIN	1 kiwad /4 dwar /3 dacvaz.	1 kiwad /4 dwar /3 dacvaz.	1 kiwad /4 dwar /3 dacvaz.	1 kiwadq 1/4 dwar 13 dacvaz.	tesseract_psm6	0	token=HIN;edit=0;score=0.00		audit-only comparison	
28	29	22	1	28. door	PUN	comparison	PUN	5 bua	5 bua	5 bua	5 bua	tesseract_psm6	0	token=PUN;edit=0;score=0.00		audit-only comparison	
29	29	22	2	29. firewood	HRT	target	HRT	1 lakadi /2 balan /3 hig	1 lakadi /2 balan /3 hig	1 lakadi /2 balan /3 hig	1 lakadqi 2 balan 43 hip	tesseract_psm6	0	token=HRT;edit=0;score=0.00		pending	
29	29	22	2	29. firewood	HJN	target	HJN	1 lakad	1 lakad	1 lakad	1 lakad	tesseract_psm6	0	token=HJN;edit=0;score=0.00		pending	
29	29	22	2	29. firewood	HFT	target	HFT	1 lakaci	1 lakaci	1 lakaci	1 lakaçi	tesseract_psm6	0	token=HFT;edit=0;score=0.00		pending	
29	29	22	2	29. firewood	HNG	target	HNG	1 Jakadi /3 tpdan	1 Jakadi /3 tpdan	1 Jakadi /3 tpdan	1 lakadi 7/3 tngdan	tesseract_psm6	0	token=HNG;edit=0;score=0.00		pending	
29	29	22	2	29. firewood	BPL	comparison	BPL	1 lakarctja	1 lakarctja	1 lakarctja	1 lakarctja	tesseract_psm6	0	token=BPL;edit=0;score=0.00		audit-only comparison	
29	29	22	2	29. firewood	HTR	target	HTR	1 Jakad /3 inganr	1 Jakad /3 inganr	1 Jakad /3 inganr	1 lakad /3 iņpgag?	tesseract_psm6	0	token=HTR;edit=0;score=0.00		pending	
29	29	22	2	29. firewood	HLH	target	HLH	3 cpdane	3 cpdane	3 cpdane	3 tpdana	tesseract_psm6	0	token=HLH;edit=0;score=0.00		pending	
29	29	22	2	29. firewood	PBG	comparison	PBG	4 tftrija za «OWIN 1 Lakarct	4 tftrija za «OWIN 1 Lakarct	4 tftrija	4 tfīrija za HIN 2 lakapi	tesseract_psm6	0	token=PBG;edit=0;score=0.00;continued OCR line		audit-only comparison	
29	29	22	2	Za | 29. firewood	HIN	comparison	HIN	2 Lakact		2 Lakact		tesseract_psm4	0	token=HIN;edit=0;score=0.00;exact-label secondary fallback		audit-only comparison	
29	29	22	2	29. firewood	PUN	comparison	PUN	1 lakad¢	1 lakad¢	1 lakad¢	1 lakaq®	tesseract_psm6	0	token=PUN;edit=0;score=0.55		audit-only comparison	
30	29	22	3	30. brooa | igdan, HRT 1 buharci	HRT	target						tesseract_psm6	1	site label absent from OCR		pending	
30	29	22	3	30. brooa | igdan, HRT 1 buharci	HJN	target	HJN	1 baci	1 baci	1 baci	1 bereari	tesseract_psm6	0	token=HJN;edit=0;score=0.55		pending	
30	29	22	3	30. brooa | igdan, HRT 1 buharci	HFT	target	HFT	1 b®*agri /1 bobarci	1 b®*agri /1 bobarci	1 b®*agri /1 bobarci	1 bt«eđäri 7/1 bobari	tesseract_psm6	0	token=HFT;edit=0;score=0.00		pending	
30	29	22	3	30. brooa | igdan, HRT 1 buharci	HNG	target	HNG	1 bohari	1 bohari	1 bohari	1 bohari	tesseract_psm6	0	token=HNG;edit=0;score=0.00		pending	
30	29	22	3	30. brooa | igdan, HRT 1 buharci	BPL	comparison	BPL	1 bohari	1 bohari	1 bohari	1 bohari	tesseract_psm6	0	token=BPL;edit=0;score=0.00		audit-only comparison	
30	29	22	3	30. brooa | igdan, HRT 1 buharci	HTR	target	HTR	1 bohari	1 bohari	1 bohari	1 bohari	tesseract_psm6	0	token=HTR;edit=0;score=0.00		pending	
30	29	22	3	30. brooa | igdan, HRT 1 buharci	HLH	target	HLH	1 bohari    -	1 bohari    -	1 bohari    -	1 bohari    -	tesseract_psm6	0	token=HLH;edit=0;score=0.00		pending	
30	29	22	3	30. brooa | igdan, HRT 1 buharci	PBG	comparison	PBG	3 d3uda	3 d3uda	3 d3uda	3 dzuda	tesseract_psm6	0	token=PBG;edit=0;score=0.00		audit-only comparison	
30	29	22	3	30. brooa | igdan, HRT 1 buharci	HIN	comparison	HIN	2 dz*aru	2 dz*aru	2 dz*aru	2 d3*řaçu	tesseract_psm6	0	token=HIN;edit=0;score=0.00		audit-only comparison	
30	29	22	3	30. brooa | igdan, HRT 1 buharci	PUN	comparison	PUN	2 tfaru	2 tfaru	2 tfaru	2 tfaçu	tesseract_psm6	0	token=PUN;edit=0;score=0.00		audit-only comparison	
31	30	23	1	31. mortar	HRT	target	HRT	1 kondi /2 haman	1 kondi /2 haman		1 kondi 12 hamam	tesseract_psm6	0	token=HRT;edit=0;score=0.00		pending	
31	30	23	1	31. mortar	HJN	target	HJN	1 kond!	1 kond!		1 kondi	tesseract_psm6	0	token=HJN;edit=0;score=0.00		pending	
31	30	23	1	31. mortar	HFT	target	HFT	3 sult 74 grota	3 sult 74 grota		3 sili /4 għoțta	tesseract_psm6	0	token=HFT;edit=0;score=0.00		pending	
31	30	23	1	31. mortar	HNG	target	HNG	1 kondi	1 kondi		1 kondi	tesseract_psm6	0	token=HNG;edit=0;score=0.00		pending	
31	30	23	1	31. mortar	BPL	comparison	BPL					tesseract_psm6	1	token=BPL;edit=0;score=0.00		audit-only comparison	
31	30	23	1	31. mortar	HTR	target	HTR	"3 vok""|t"	"3 vok""|t"		5 vokt*Ļi	tesseract_psm6	0	token=HTR;edit=0;score=0.00		pending	
31	30	23	1	31. mortar	HLH	target	HULU	2 kondt (stone) /5 uk*[I	2 kondt (stone) /5 uk*[I		1 koqnqi (stone) 7/5 uktĻi	tesseract_psm6	0	token=HULU;edit=2;score=2.00		pending	
31	30	23	1	31. mortar	PBG	comparison	PBG	3 fil /1 kundi	3 fil /1 kundi		3 fil /1 kundi	tesseract_psm6	0	token=PBG;edit=0;score=0.00		audit-only comparison	
31	30	23	1	31. mortar	HIN	comparison	HIN	3 sel	3 sel		3 sl	tesseract_psm6	0	token=HIN;edit=0;score=0.00		audit-only comparison	
31	30	23	1	31. mortar	PUN	comparison	PUN	1 kondt 16 dori	1 kondt 16 dori	mor tar 1 kondi 72 haman 1 kond! 3 suli 14 gota 1 kondi 3 vok'|I 1 kondi (stone) 7/5 uk*[I 3 sil 71 kundi 3 sel 1 kondt 16 dori	1 kondi /6 dori	tesseract_psm6	0	token=PUN;edit=0;score=0.00		audit-only comparison	
